score,text
1,뭐라  씨부리는 건지 원;;
6,다음부터는 작가를 먼저구하시게!
6,"예고편이 다인 영화. 볼거리는 예고편보다 훨씬 많지만, 내용은 예고편이 전부입니다. 그만큼 각각의 볼거리는 좋으나 심한 짜깁기로 인한 내용전달력과 설득력이 없음."
10,평점 조절용이다.착각하지마라
1,150분영화라니 반지의제왕도 150분인데
6,잭 스나이더는 왜 마이클베이가 되었나
10,괜히 평 보고 걱정했네요. 엄청 재밌습니다!!
1,어이없어서 웃음만 나옴.
10,긴 시간이지만  액션 보고 나니 잼나더라 ㅋㅋ
1,엄마 세상이 미워요 ㅠㅠ
10,화해하는 방식은 좀 실망이지만 DC특유의 분위기 그리고 액션이 너무 좋았고 벤 애플렉의 배트맨과 갤 가돗의 원더우먼은 신의한수!
1,오늘 조조 로 영화를 보았는데 기대를 했건만  스토리도 그렇코  마치  우뢰맨을  보는 느낌 cg 에  식상함 이랄까  요즘 영화에  비추워 볼때   영 영 아님    원더우먼 나오는  작면에서  저도 모르게 웃음이...
1,예고편이 더 재미있는 영화 오랜만이네요
1,똥이여똥아아앙나ㅡ크
1,시빌워나 기대하지   저스티스루저
1,"아 진짜 아쉽다 너무너무 아쉽다.. 목빠지게 기다렸던 작품의 결과가 처참할땐 그 심정을 이루 말할 수 없음.. 개연성 부족, 지루함 다 맞지만 왠만하면 커버쳐줄라고 해도 이건 감독역량부족인듯.. 제시 아이젠버그 연기..."
10,스토리는 조금 아쉬웠어도 액션이나 원더우먼 등은 괜찮았으며 배트맨 캐릭터로서는 괜찮았다. 저스티스의 시작을 위한 희생이것지 왜 마블도 솔까 어벤1 아이언맨 말고는 솔직 그닥이였잖아 힘내라 디시
6,어벤져스를 만들기 위해 토르1과 캡틴아메리카1을 만들었던 마블의 공들이기가 dc에도 필요하지 않았나 싶습니다. OO 진짜 개연성은 어따 팔아먹나
7,"중반부까지 둘중 하나 죽어야지 끝날거 같더니 끝으로 가면서 ""우리 친구아이가~"""
7,평가가 안 좋타면 애플릭은 데이먼한테 진거나 마찬가진데 데이먼이 애플릭한테 자기는 제이슨본으로 저스티스리그를 이길 수있다고 장담했는데 애플릭은 저스티스를 이길수 없다고 예기했는데 대리어 저스티스리그가 제이슨본한테 지...
8,화해 장면은 정말.... 이해가 안 된다 ㅋ
7,일단 시작을 알리는 시리즈니 어느정도 부족할것이라는 예상은 했었는대 개연성이 너무 없다 왜 배트맨이 이래야했는지 원더우먼이 왜 나서는지 등 설명이 없는게 아쉽 일단 시작인 만큼 떡밥은 많다
10,액션은 볼만함그리고 변역 이상함 영어공부합시다
8,엄청 재밌게 봤습니다. DC특유의 무거운 분위기속에 히어로들의 고뇌와 현실적인 애환을 잘 보여준거같아요. 무엇보다 액션이 시원 시원하니 좋았구요.아쉬운게 있다면 스토리와 개연성의 아쉬움이 있네요.떡밥도 많이 던졌던데...
10,영화 중간에 아주 잠깐 등장하는 조커의 흔적.. 조커가 로빈을 죽인건가? 수어사이드 스쿼드 빨리 개봉해라
10,"마블이고 디씨고 비교떠나서 이정도면 충분히 잼있는데,,"
10,초딩들을 위한 마블형 영화가 아닙니다. 어둡고 진지한 영화. 원더우먼 진짜 멋짐
9,나한테만재밌으면된거지
8,솔직히 감정적으론 배트맨과 슈퍼맨의 화해가 이해되는데...
1,평점 조절용.... 진짜 영화보다 잠든건 처음이다.ㅋㅋㅋ 배트맨 슈퍼맨 두명의 거물을 쓰면서도 이렇게도 못만드나....참..
10,"엄마이름가지고 왜 다들 트집? 엄마이름을 알아야 배트맨이 구해줄거 아니냐고..이름이 같으니 악당한테 죽은 자기엄마 생각도 나고 , 애초에 비현실적인 영웅물에 무슨 대단한 깨알 스토리를 기대하는건지..이정도면 킬링타임..."
1,마블 흥행하는거보고 허겁지겁 만든 티가 난다
10,"화해는.. 죽기 직전의 슈퍼맨이. 인간인 자신의 어머니를 구해달라는거 보고, 슈퍼맨이 인간을 해치지 않을거라고 생각했고, 배트맨은 부모님이 비극적으로 돌아가셨고, 그런 꼴 나는게 싫었던거겠지. 대충 알아들으면 되지...."
10,하도 재미없다길래 안보고 있다가 봤는데 별 기대 안하고 봐서 그런가 나는 재미있던데 ㅋㅋ
10,난 좋았음. DC 유니버스 기대됨
1,진짜기대이하 최악인듯
7,마블팬들 주장처럼 배트맨이 슈퍼맨을 공격해야 하는 당위성이 부족한 건 맞다고 본다. 그렇지만 나머지는 좋았다. 특히 초기 우려와는 달리 벤애플렉 버젼 배트맨은 훌륭했다.
8,최종판 3시간짜리 길긴하지만 묵직하게 잘 진행한
8,스토리에 아쉬움은 분명히 있지만.. 배트맨 액션장면은 역대 최강이다..놀란영화보다 오히려 좋다..감탄이 절로나옴...그것만으로 값은 충분히 한다...
1,연출 개똥 스토리 엉망 내가 좋아하는 배트맨은 왜 그따구야 시바꺼
10,왜 다들 까대고 난리여..난 히어로들 주구장창 쏟아져나오는 스토리 개난잡한 시빌워보단 배대슈가 수백배는 더 꿀잼이었는데 ㅎㅎ배대슈 흥행 실패한게 넘 아쉽 ㅜㅠㅠ
4,돈아까운영화.. 시빌워에 K.O
10,졸잼 ㅋㅋ 슈퍼맨 개쩜 배트맨 어두움
10,배트맨과 슈퍼맨이 신나게 싸우다 끝나는 영화 아니에요. 이건 서막이에요. 광대한 이야기의 첫 스텝! 마블 생각하고 보시면 재미없습니다. 유념하세요! 이건 베스트입니다.
10,6점짜리는 아니고 7.5점 정도가 딱 적당한 정도인듯
9,어벤져스가  전체관람가 히어로물이였다면 이건 성인 히어로... 재미없다고 하는데 개인적으로 히어로들이 인간미 있고 좀 더 심각하고 진지하다. 여운도 있고.. 어벤져스에 너무 익숙해져서 유쾌하지 않아 실망했다면 할 수...
1,뭔이야기하는지 하나도모르겟네
10,배우 하나 하나 매력 짱짱~!!!스토리구성 탄탄~~!!! 배경음악 영화의 몰입도를 높혀줌 역시 내가 직접 보고 느끼는 것이 얼마나 중요한지 깨닫게 한 영화~스포당하고도 보자고 한 아들을 칭찬한다. 남에 말듣고 안보면...
10,"1점 준 분들 특징: 다크나이트와 비교,, 맨오브스틸을 안봄, DC케릭터에 대한 정보 무, 저스티스팀의 시작이라는 명제를 왜 달았는지는 모르고 마냥 떡밥만 뿌리거나 원더우먼 갑툭튀만 탓함."
10,"주위에서 재미없다는 분이 있었는데, 저는 너무 재밌게 봤네요~밤 12시에 봤는데 안졸고 집중하고 봤어요습니다. 또 맨오브스틸과 저스티스의시작 중간 이야기를 인터넷에서 찾아보고 가시면 좋을거같아요^^"
1,이번 일을 계기로 잭 스나이더가 영화씬에서 묻혀버리기를...
10,너무 기대만 안하고 간다면 충분히 재밌게 볼수 있는 영화임. 연출 훌륭하고 액션 쩔어줌 . 다만 러닝타임이 길다는게 흠..
10,내인생 최고의 영화 정말 보는내낸 손떨리고 화려한 액성 상남자의 영화 강추
10,평점보고 안봤으면 큰일날뻔ㅡㅡ 존잼 꿀잼!! 맨오브스틸만 봤어도 완전 재밌음
10,ㅋㅋ10자 우와 재밋네여
10,재밋기만하구만ㅠㅠㅠ
10,지린다 액션..다필요없고 만원만 투자해라..돈 안아깝다
10,재밌는데 다음작품 기대되네
10,어벤저스랑 완전다르고 재밌던데요.  히어로가 떼로나온단것 말고는 서로 비슷하지도 않는 영화네요. 편견없이 보면 근사한 영화
9,친구들과 보고 왔는데 사람들이  왜 그렇게 평점을 낮게 주는지는 솔직히 모르겠다. 사실 베트맨과 슈퍼맨이라는 착한 캐릭터가 싸우려는 것 자체가 말이 안되니까 그걸 이해시키려고 앞부분을 지루하게 한것 같지만 나는 뒷부...
10,내 인생은 '마사'라는 대본에 적힌 글귀로 인해 바뀌었다. - 벤 에플렉
9,다른사람들의 후기에서 좀 실망을 했는데 저는 전혀 그렇지않고 재미있었어요.마블의 가벼운 웃음섞인 액션보다 dc의 좀 진지한 액션을 좋아한다능. ㅎㅎ
10,재미있구만...1점 알바들 뭐냐
10,히어로물 싫어하시는 우리아빠도 극찬을함. 진짜 이건 슈퍼맨 얼굴때문이아니라 모든게 멋져보이는영화. 어벤져스를 잊게만듬...(ㅋㅋ돈안아까움
10,개연성은 없지만.. 볼만합니다~ 자세한 설명이 부족한거 같지만..그래도 볼만합니다.. 왜냐면..배트맨하고 슈퍼맨이니까요~
10,초반 도입부가 좀 지루해 보이나 대충 원작 아는사람들이면 넘어갈 부분인듯 다른 세계관의 주인공들이 한자리에 모이는 영화들을 보면 참즐겁다
10,평점에서 모 아니면 도 인 영화들은 알바가 많습니다...역대 배트맨중 최고 였고 잭스나이더감독 영화중 최고였습니다
9,조금 지루한면은 있었지만 잘봤습니다
10,"전 나름 괜찮았다고, 보는데요 . 사실 영화를 보는 내내 이해가 안가는 부분이 있었지만.. 액션씬은 매우 좋았다고 봅니다,,.  그리고 그렇게 욕할거면 당신들이 한번 해보시던가요. 최선을 다해 만든 사람한테 왜 그러..."
10,일단 1편이니까 깔아두는거 치고는 재밌었음 그리고 원더우먼 나올때 소름
10,알바생풀었나 ㅋㅋ 이영화재밌는데 왜이렇게 욕들뿐이래ㅋㅋ
10,그냥 존잼...솔직히 재미없다고 하는 사람들 이해안감...
9,솔직히 말해서.. 벤 에플렉의 배트맨은 사상최고였다. 원더우먼도 마찬가지 렉스루터도 연기를 무지 잘했다. 액션신은 모든영화 통틀어 역대급이었다. 단지 개연성이 무지 모자라다.... 근데 그거 제외해도 볼만한 영화다....
1,진짜 개연성부족.. 맨오브스틸 보고 보면 재밌다고? ㅡㅡ 화해하는 장면부터 개어이없는데 무슨..
10,정말 최고예요. 어벤져스에 비해서 훨씬이요
10,베트맨어아어오어어이어언
10,만화가 원작이다 그만큼 표현하기 어려웠을거다 만화다운  영화 그럴로 만족한다
10,맨오즈스틸보고나서 케릭터들간의 사전지식이 쫌만있으면 꿀잼
10,어벤져스같은 단순한 시나리오만 이해되는 사람은 재미없을듯 영화 몰입잘하시구 이해되시는분들은 잼있습니다 마블빠돌이들은 이해못해서 별점테러하는듯ㅋㅋ원더우먼 간지난다 짱잼
10,취향저격! 관람전 맨오브스틸 관람 필수!다음편이 더 기대되는 영화.
1,스나이더 형.  감독이  체질에 안맞으니 다른 직업을 선택하십시요. 제발요!
10,내용이 살짝무겁고 스토리는 재밌음 갠적으로 데드풀보다 훨씬남 액션신도 많았고 살짝 배트맨이 약하게나와서 팬인나는 실망했지만 슈퍼맨이 인간이아니라..쿠키영상없어서 아쉬웠고 전체적으로 지루하지도않고 볼만함! 배트맨 슈퍼...
10,평점보니 이해못하는 학생들 천지네 엄마이름 똑같다고 화해했다는 헛소리  좀 하지말지 이해력  딸리면... 그걸 그대로 받아들이냐 ㅡㅡ
10,덜 유치하고 뭐랄까 적당히 무거운 분위기에생각도 하게하는 재밌는 영웅물이었어요보기전 평점이 낮아서 기대안했는데보고나니 왜 평점 낮은지 모르겠음;;;;
10,누가 이영화를 쓰레기라고 했냐..악평이 엄청나길래 걱정하면서 봤지만 그건 기우였다.. 왜 그이름을 거론하냐고 묻는 배트맨을 알지도 못하면서 그저 이름이 같다고 손잡는 장면이 어이없다는 무뇌충들이란.. 원더우먼 빼더라...
10,하도 말들이 많아 기대안했는데 정말 재밌게 봤다. 잭스나이더의 무거운 톤이 디씨와 궁합이 딱 맞는듯
10,누가재미없다냐..그정도는 아닌데 8점정도 영화임평균맞추기위해 십점줌
10,아 너무 집중해서 봤네요 평점 보고 별기대 없이 봤는데 오 장난아니게 잼남 저스티스의시작을 잘알려주는거같은 느낌 앞으로 나올영화들이 기대됨
1,이런 내용일줄이야. 유치의 극치. 절대 비추.
1,영화관에서 졸아보긴 처음이다
1,일주일에  영화 한편씩은 장르 안가리고 보는 사람인데요..이 영화 진짜 재미없어요 액션영화가 이렇게 졸립기는 처음입니다.
1,"아버지,어머니,장인어른,장모님,마누라,나 6명이 약속잡고 보러갔다. 영화끝나고 나갈때 죄송스럽더라"
10,"평점 5~6점 단 사람들은 그냥 앞으로 예술 영화나 보세요. 최근에 개봉한 데드풀, 레버런트 보다 잼있었어요."
1,땡 땡 땡 땡~ 땡 땡 땡 땡 ~ 땡 땡 땡 땡~
1,크리스토퍼 놀란이 보고 깜짝 놀란영화
1,자막 번역 발로 했냐. 자막때문에 흥행 안되면 손해배상 청구해라 발로 만든 이사람 퇴출시켜라
10,이런영화를 눈으로 볼수있게 해주신 감독님과 배우분들께 감사드립니다.
9,"DC만의 묵직함과 무거운분위기,웅장함이 잘 드러난 영화인것같습니다. 무조건 비하하려고 하지 마시고 코믹스 그 자체로서 즐겨주시면 재밌게볼수있지 않나싶습니다개연성부족이라기보단그많은 분량을 2시간에 우겨넣은거라생각하시면..."
6,영상미나 연출은 좋았지만 개연성과 설명이 부족하고 상당히 지루했다.
6,마블이 8년 동안 다져 놓은걸 영화 한편으로 따라잡아야하는 DC의 애처로움.
1,나쁜놈들 진짜 많구만댓글들 아주 가관이네ㅋㅋㅋ
10,별로라는 말을 듣고 가서인지 생각보다 좋았음. 중요한 부분에서 개연성 부족이 좀 보이긴 하는게 아쉬움. 감독판이 따로 나온다니 커버됐으면 함. 맨오브스틸 단점이 많이 개선됐고 비슷한 마블의 어벤저스에 비해 나름 더 ...
1,역대 쓰레기 영화..보는 내내 화나보긴 처음...같이 온 사람 눈치보여서 끝까지 보느라 힘들었음
1,맨오브스틸보다 평점이 낮음 헐~~~~
1,영상미랑 음악 빼곤 모조리 쓰레기임
10,맨오브스틸때문에 살짝 실망했던 슈퍼맨! 이번엔 제대로구나!
10,존잼-_- 점수가 왜이러냐?ㅋㅋ
10,"너무너무너무재미있다,,,"
10,단언컨데.... 정말 헨리카빌 벤 에플렉 갤 가돗은 정말 잘뽑았다.... 너무 많은걸 러닝타임내 보여주려한게 독이지만 저스티스 리그때 파트 원 투 나누면 대박 날거 같다. 캐릭터매력이 진심 대박...
1,배트맨 자동차씬빼고  아무것도 기억안남
10,정말 좋았다 갤가돗도 이뻤고 딩동 딩동
10,아들 친구입니다명대사다ㅋㅋㅋㅋ재밋어요 데드풀 보다 볼거리가 5배정도많고어벤져스 1편같은  디시히어로가 아닌 히어로들의 시작점이라고  보시면됨
8,시작은 늘 그렇듯 모자름이 있다 하지만우려할정도는 아니다 dc답게 배트맨답게분위기는 무겁다 확실히 다르다 어벤저스와는Dc의 부활을 알리기엔 충분한작품이었다
1,정밀로 너무 재미없어요
2,기대를 너무 하고봐서인지 실망이 꽤 커요ㅠㅠ
10,전투씬꽤괜찮던데영화도볼만했어요
10,완전 대박 !! 안보면 후회 함 ^^
10,너무 기대를 많이한건가 기대치에 못미쳤지만Dc충이므로 10점 드립니다
10,평점 장난하나? 디씨 코믹스 처음 봄?? 배대슈 겁나 잼있구만 어디서 평점 테러고 앞으로 디씨 영화 나오면 걍 보지말고 마블꺼나 봐라ㅋㅋㅋ
1,애미 이름 같아서 화해한다....그럴거면 왜싸웠냐
10,솔직히 이렇게 혹평 받을 영화는 아니다 암마타령하는넘들 때문에 안볼려다가 봤는데 액션씬은 진짜 볼만했다 그리고 마샤타령도 왜 그랬는지 첨부터 암시를 하더구만
10,이영화 2번봄.3번 볼 계획. 맨오브스틸과 나름 잘 이어짐. 원더우먼단독영화가 어떻게 되느냐에 따라 저스티스리그향방이 결정될듯. 나름 선방한 것은 인정합시다.
10,평점보고실망했는데 직접보니 굉장히 재미있었다
10,웅장. 장엄. 재미만 있더만... 화해장면에서도 그 전에 배트맨의 부모 살해 기억과 엄마에 대한 그리움 안봤나? 무슨 개연성이 없어?
1,이영화는 패스해야겠군.
10,무식들하긴 ㅉ ㅉ 무슨 개연성이없어 ㅋㅋ 지네들이 이해못하고는 숨막히는액션에 세계관까지 진짜 이해하고보는관객 몇 없을꺼다
9,역시 히어로 영화는 무조건 영화관에서 봐야함 ㅋ
10,재밌게 잘 봤어요~ 다음 편은 언제할까요?ㅎ
10,"재밌기만 하구만. 맨 오브 스틸안본사람, DC 세계관, 저스티스 리그 모르는 사람 보지 마라. 마블 빠돌이 꺼져 보지마."
1,이건 마치 2시간30분동안의 감옥생활과 같네요
10,최고다 쓰레기라고 한사람들  잭스나이더에게  사과하라역대급이다
8,사람들이 개 재미없다해서 기대안하고 봣는데 생각보다 봉만 했어요 뚝뚝 짤리는게 아쉬워요
10,전체적으로 스토리가 좋습니다 그리고 평상시에 DC만화에 모르면서 그저 가볍게 마블영화처럼 재미만 추구하시는분에게는 절대 추천하지 않습니다. 마블과 DC코믹 둘다 팬으로써 진부함과 깊은 내용에 대해서 알 고 싶다면 꼭...
7,어벤져스인끼에 급하게만든느낌?
10,마블 울고 있나... / 거대한 세계의 산뜻한 출발 / 슈퍼맨을 닮아가는 잭 스나이더 ... 이 참을 수 없는 아드레날린
10,뭐가 재미없다는 거야??  한국영화 댓글 알바들 또 작업했나?
1,누가 꽁으로 보여주면 그사람 패버릴꺼 같다 아오 아까운시간 영화보고 잠이 안깨서 하품계속 했네.... 배트맨 슈퍼맨 원더우먼 좋다 이거야  근데 얘들이 너무 심각해 히어로는 심각하면 폭망
10,원더우먼 반해쏭! 내 스타일~ 나의 선택은 틀리지 않았다!
10,배트맨과 슈퍼맨만으로도 흥미 진진한데 원더우먼까지 나와서 더 신남ㅎㅎㅎ 다음 작품에서는 원더우먼이 더 많이 나왔으면 좋겠어요ㅎㅎ
10,배트맨과 슈퍼맨이 싸운다 더 이상 뭘 바라겠나 ㅋㅋ 그동안 기다린 보람이 있었음 ㅋㅋ 아래에 이런 저런말들 많은데 직접 보고 즐기길 추천!!
10,이제 DC히어로의 시대인가! 영화보는 동안 시간이 졸 빨리 감
1,열등감에 찬 찐따쩌리 배트맨과 지 엄마 납치범이 하란대로 하는 슈퍼하지 않은 슈퍼맨의 투닥대는 싸움. 게다가 싸움의 결말은 어따 니캉내캉 엄마 이름이 같으니 싸우지 말장께
1,진짜 자막 뭐 번역기 돌려서 문법 맞춘것도 아니고 자막을 읽다보면 내가 뭔내용을 들은것지 헷갈리기 시작함 아니 진짜 자막번역자 자기 수준을 알면 이런 대작은 쫌 사양도 하고 그래야 하는거아냐?
3,"어제 시사회 봤는데...스토리 개연성도 떨어지고마지막 눈뽕 장면은 무슨 90년대 특촬물도 아니고.. 노답입니다 보지 마세요 시간, 돈이 아까움"
6,"관람객입니다... 액션은 좋은데, 지루해요... 감독 연출력의 한계인듯... 너무 쓸데 없는 씬이 많아... 30분정도는 불필요해보임..."
1,둘이 죽일듯이 싸우다가  급 화해하고 슈퍼맨 친구라고 본인을 소개하던 배트맨..
1,ㅋㅋ 진짜 뜬금포 지리고요 아휴 .. 이걸 작년부터 기다린 저인데 참... 한마디로 똥을 본 기분입니다
10,초반 편집이 좀 매끄럽지 못한거 빼곤  아주 끝내줬음 그렇게 큰  우려안하셔도 됩니다
10,아..퍙점왤테낮아 1년기달린양환데..금욜날보러간다 이영화노잼이여도 난무조건 10점이다 흥해라 나의영원한 영웅들
10,이런영화는 기대안하고보는게 제일좋은듯
10,확실히 저스티스 리그를 위한 도약단계다 보니 미흡한 부분이 있긴하다만 잭 스나이더 감독 특유의 액션과 화려함 마블과 다른 느낌의 DC만의 색깔 +베일? 나도 좋았다 그런데 벤 에플렉? 미쳤다 보면안다
10,마블시리즈보다 재밌게 봤는데 왤케 평점이 낫죠?
8,이제 한국놈들은 영화의 기본적인 스토리 조차 이해를 못하는 지경까지 왔구나.. 하긴 박찬욱의 박쥐보다 에로영화 수십편이 더 평점 높은 지구상 유일한 나란데 뭘 바라냐 ..한남충들 ㅉㅉ
10,수준 낮은 마블 영화 보단  솔직히 백배는  더 낫다
10,정말 잘만들었어요. 배트맨 시리즈 다봤는데... 이번작이 정말 제일 잘만든것 같습니다.. 액션씬이 정말실감나게 잘살렸더군요 사운드도 그렇고 종합적으로봤을때.. 다크나이트편 보다 이번 편이 더좋았던거 같습니다.
10,왜 DC영화에서 마블의 오락성을 기대하는가?  이건 DC코믹스  즉  저스티스리그로 가기위한 시작인것이다.  그무엇보다 훌륭하다.
10,적어도 어벤져스2보단 훨씬 재밌었다
3,아침 7시 왕아맥에서 보고 나왔다. 히어로물 되게 좋아해서 남들이 재미없대도 나만큼은 재미나게 보는 편인데.. 진짜 이 작품은 아녔다. 지루하고 집중 안되니까 폰 보는 사람이 다른 영화에 비해 월등히 많았음. 알바들...
1,쓰레기 VS 수레기 ㅋㅋ
1,내가 이걸 밤새도록본게 16년 최고의 후회
10,쿵쾅쿵쾅 번쩍번쩍 쿵쾅쿵쾅 번쩍번쩍
1,오늘 조조로 보고왔는데 할 말이 없다
1,DC유니버스 전체를 잭스나이더에게 맡긴건 노이해..보는즐거움? 이럴거면 시간아깝게 다 보지말고 전투씬 등장씬 위주로 편집해서 추려서 봐라..왠지 DC 영화시리즈는 이대로가단 제2의 트랜스포머시리즈가 될것같다
1,"번역도 엉망이고 스토리도 엉망이고 그냥 영화 자체가 엉망, 이미 늦었지만 잭 스나이더 짜르고 크리스토퍼 놀란이 와야한다."
10,야 개꿀잼이다 역시 한국영화는 쨉도 안된다니까 이런것 허접해서 못만들지 배트맨 슈퍼맨 정말 잘만들었다 디씨 대박이다 올해 여름에 자살특공대도 기대된다 그린랜턴 할 조던만 캐스팅되면 좋은데ㅋㅋ 최고다 슈퍼히어로는 무조...
10,놀란이 너프시켜놧던 뱃맨 원작에 가장 비슷하게 살려놨고 원더우멈 개간지로 데뷔시킨것만으로도 10점만점
7,글쎄... 성공작은 아닌 거 같다.
10,방금 보고 나왔습니다. 자막? 어디가 이상하다는거지? 괜한 언플하지 마세요. 영화가 지루하다? 솔직히 기대 하락한 상태로 봤는데 마블과는 다르게 너무 재미있고 진지했습니다. 이게 DC구나 라는 생각! 마지막으로 DC...
1,앞자리 닝겐 뒷통수 보는게 더 재밌ㅇ....ㅠ
1,하 내 만 8천원... 여러분 세상에는 이 돈으로 할 수 있는 값진 일들이 여럿 있습니다. 차라리 치킨이나 뜯는게 훨씬 낫겠네요.
9,재미만 있구만 하여간 집구석 병론가들ㅡㅡ 무슨 문학작품 비평하냐?
8,단지 액션만 보면 잘만듦
8,비행 시 출발과 착지 그래픽이 더 발전했군..  뿌듯 허허허~  그건 그렇고 주연들 중에 다이안 레인을 맨 끝에 올리다니  뉘기가 작성한거여 대체??
8,엥 솔직히 잼있었는데 평점이 왜이러지
8,"암울한 분위기가 맘에 들고, 원더 우먼이 제일 멋지게 나오는..."
4,액션 연출은 좋았는데 마사땜에 다 말아먹은 영화
5,액션과 OST는 꽤 좋았는데...스토리가 망했다
9,ㅋㅋㅋ 뭔가 초록에메랄드  극전개를 위해 억지로 끼어 맞춘 느낌이네요. 슈퍼맨이 워낙 강하게 나와서 배트맨이  약하게 느껴지네요 ㅋ
6,장면만 때고 보면 훌룡한 영화지만 그 장면을 연결하는 요소가 아쉽다. 특히 두 히어로의 화해의 계기가...
7,다른건 몰라도 스타일리쉬한 액션은 굉장히 맘에 들었어요.
6,액션은 확실히 볼만하네요. 다만 기대에 비해 좀 아쉬웠어요.
6,"액션만 남았다. 그나마 감독판은 훨씬 좋긴하지만 여전히 개연성이 문제다. 그래, 브루스 웨인이 부모님 컴플렉스가 있는 건 알지만 굳이 이렇게 영화를 표현해야 했나? 싶다."
5,탄탄한 전작에서 무너져 가는 3시간짜리 탑을 보는 조마조마함
7,호흡이 너무 길다...
2,내가 진짜 댓글안남기려고 했는데 자막때매 더 집중안되네
6,"애매하다....,,"
2,영화원더우먼에 비하면 품격높은쓰레기 정도?ㅋㅋ
2,"어처구니 없는 장면이 너무 많다 진짜 너무 많다 말하기 싫을정도다 보는데 4일넘게 걸릴정도로 지루했다 전투신빼고 시나리오 각본 다 성질난다 갑자기 느긋하게 키스하고 슈퍼맨의 저 낭창함, 배트맨과 싸움, 화해는 개연성..."
4,화해하는게 어이가 없다..
6,이유는 모르겠지만 둘이싸움-엄마 이름 같다고 화해함-둘이 화해하고 원더우먼과 힘을 합침-분탕질 후 끝
1,구찌 루이 휠라 수프림 섞은 바보
4,모든 대결에는 이유가 있다! 그리고 화해에도 이유가 있다!
1,배트맨이 패드립함 ..
1,꼭 루터역하는애는 오버해야하나? 보기거북하다 조커가아니잖아!!
4,뭘담고싶었는지는 알겠는데.. 그래도 다 이해가 가지 않는다
5,솔직히 스토리가 똥인데도 그래도 저리보단 재밌다.
8,"마블은 스토리 구성이 깊은데 가볍게 표현하고 유머를 넣어서 관객들을 편안하게 해주는 반면, DC는 유머 보단 어두운 사회를 배경으로 해서 그런지 사람들의 고뇌랑 두려움을 잘 표현한 것 같다. 하지만 이제 막 싸우다 ..."
10,졸 재밌기만 한데..시간가는줄 몰랐네
6,수없이 꿈만꾸는 배트맨과 뭔 이유인지 모를 내용으로 욕먹는 슈퍼맨이 붙었더니 마사가 나왔다.
7,지루하다. 재밌다. 너무 길다. 슈퍼맨 엄마가 제일 예쁘다. 원더우먼 졸 멋있다.
2,애들끼리 서로 밥맛이라고 싸우다 엄마 엄마 거리면서 쪼르르 달려가는 격.
8,시리즈 계속 기대 하겟음~~~~
8,솔직히 둘이 싸우는것까지는 이해할수있지만 뜬금포로 화해하는거는 좀 아닌거같다.
1,개연성 없고 얍얍 승리했다! 정도
10,초반에 조금 길게 끈 거 빼고는 완전 재밌었어요! 슈퍼맨 배트맨 원더우먼 글고 빌런의 소름돋는연기력까지 너무 좋았던 영화였어요!
5,흠..다좋은데 느금마사 어쩔거야
7,슈퍼인간 박쥐인간 놀라운여자 콜렉션 보는 재미가 일품
9,개인적으로 너무 재미있게 잘봤습니다!
3,"영화를 보고 평점을 남긴 적이 있었나? 싶을 정도로 평점 매기는 일에 관심이 없었는데, 한 번 남겨봅니다. 이 영화의 장점은 액션입니다. 잭 스나이더 특유의 액션은 괜찮아요. 근데 그 뿐입니다. 장점이 이거 하나에요..."
7,"영화 3줄요약 : 느금마사?, ㅇㅇ울엄마사, ㄹㅇ? 그럼친구."
5,원더우먼만 겨우 해냈다
6,왜 이렇게 됐을까? 아무리 생각해도 마블과의 가장 큰 차이점은 캐릭터 간 파워벨런스 인듯.. 그나마 하나 건진건 렉스..
4,원더우먼이 이뻐서 별4개
10,사랑합니다 저스티스 리그!!
8,일단 마사드립은 눈뜨고 못봐줄수준이었지만 디씨 특유의 딥다크다크한 분위기와 액션씬은 혼을 빼놓기에 충분햇다. 그리고 개정신병자같은 원작충들은 부들부들 짖어댈거면 원작이나 계속 쳐 보던가. 니들때문에 재밋는 영화도 욕...
9,저스티스리그보다 훨 남 분위기 깡패
3,느금마사 땜에 1점 박으려다 원더우먼땜에 3점박음
10,함께 모인것만으로도 큰 의미
7,전반적으로 약간 루즈한 느낌이 없지않아 있는데 전 영화들을 다 보고 보면 나름 괜찮은 영화임.
8,배앤슈 재평가가 시급하다
7,자막 논란이 많아서 영화 채널로 봤지. 세상에 원더우먼보다 재미있다니..
5,유일하게 인간인 배트맨이 너무 불쌍하다. 마치 드래곤볼에서 손오공(슈퍼맨)과 베지터(원더우먼)가 마인부우(둠스데이)랑 싸우고 있는데 그걸 지켜보고 있는 야무치(배트맨)의 시점이랄까
5,5.92남은건 둠스데이와 원더우먼
4,잭 스나이더의 제멋대로 CG 자랑으로 밀고 가기에는 작품의 스케일이 너무 컸다.
6,워너 브라더스의 甲질과 잭 스나이더의 능력 부족이 이룬 완벽한 하모니.
8,"액션 씬만큼은 최고 수준이다. 액션,SF 매니아라면 평점에 주눅들지 않고 봐야할 영화."
9,볼거리 작살.. 근데 둘이 싸우는 이유가 너무 허접해
7,낫베드 볼만했음 전투신이 상타임
4,자막만 아니었어도 평타는 쳤을 영화.. 번역자 상식의 중요성을 다시 한 번 느낌... 원더우먼 등장씬 하나만큼은 명장면!! 스케일은 드래곤볼급
