score,text
1,와.. 이게뭐노 개꿀잼임 꼭보셈
1,별 한개도 아깝다 0점이다 전작 부산행을 미끼로 만든영화일뿐
2,진짜 너무 실망한 영화. 그래도 부산행 후속편이라 기대했는데... 스토리가 너무 엉성하다. 90년대 신파극 같은 감성 쥐어짜기도 너무 시대에 안맞게 촌스러움.
1,천리안의 눈을 가진 배우들과 눈물흘릴 타임을 기다려주는 예의바른 좀비들에게 박수
2,뭐이건 볼만하다가 강동원때메 흐름다끊기고아휴.. 감동도 재미도 스토리도없는 좀비가 연기제일잘하는 영화
6,배우들의 연기는 인상적이었지만 스토리나 연출은 그냥그런것같아요..
2,조금만 기다렸다가 다른거 볼걸...
4,"마무리가 좀 ,,,, 그렇네요"
7,"억지감동만 아니었어도 저정도의 악평은 아니었을텐데, 좀비를 기대했지만 의외의 자동차 추격신만 잔뜩 본 기분 그래도 강동원씨가 마지막까지 즐겁게 해줬어요"
2,염력보단 나아요...
5,부산행 반도 못간다고 해서 반도라더니 진짜 ....사실 기대도 안하고 7월 마지막주 문화의 날에 보러 가긴했음. CGV 생일쿠폰 쓰러ㅎ.ㅎ 팝콘 먹는다는 생각으로 감.... 남친은 CG 티가 너무 심하게 난다고 해서...
10,기대안하고 보면 재밌음 평점 다들 ㅈㄴ짜네  강동원 존잘
1,진짜 제발 신파좀 넣지마세요. 좋은 배우들 데려다놓고 진짜 억지눈물씬 하..
1,유튜버 리뷰 및 실제 본사람들은 경악하며 다들 1점 주는데.. 아직도 평점이 7점대..? 초반에 충무로 알바질 얼마나 한겨.. 이건 딱 3점 이하 영화다.
1,영화관을 탈출하고 싶었다
1,"분노의 질주, 매드맥스 짬뽕시키고, 감독도 중국집에서 짬뽕시켜서 누워서 만든영화"
4,매드맥스 어설픈 한국판
1,부산행때매 기대하면서 봤는데 진짜 와장창이다.. 매드맥스 따라한영화같음 그나마 곰곰히 생각해서 나온 볼거리는 얼굴 공개 안되신 운전기사님의 운전실력뿐.  마지막에 억지감동 쥐어짜는 신파는 진짜 최악이었다 으
6,1시간까지는 상당히 재밌게봄
8,너무 재밌어요!! 강동원님 얼굴도 너무 재밌고요 ㅎㅎ
10,구교환 배우님 넘모 좋아요!!
10,잼났음 나는 ㅎㅎ 강동원 ㅋ장
8,이렇게 혹평 받을 정도로 영화를 못만든건 아닌데...부산행 같은 좀비물 기대하고 왔다가 장르가 아예 바껴버린 이질감에 배신감 느낀 관객들이 많은거같다. 확실히 좀비는 곁가지일뿐이고 감독이 말하고자 하는 바는 인간성이...
10,개인적으로 정말 인상깊게 봄연출도 좋고 캐릭터 한 명 한 명 잘 살린 듯사람들이 호불호 갈린다길래 볼까말까 망설였는데 역시나 사람들의 말에 휘둘리는 것보단 내가 보고싶은 걸 봐야 후회안하는 듯결론은 보길 잘함. 한국...
10,왜 평이 낮은지 모르겠다..  진짜 존잼... 오랜만에 안지루하게 영화 한 편 잘 본느낌
8,진짜 재밌게 봤는데 평점이 왜이러죠 ㅜㅜ
9,볼만했음.큰 기대없이 재미있었고.
10,진짜 재밌었어요! 또 보고 싶네요
10,마지막에 강동원 공유처럼 좀비됐으면 1점이었다.
9,왜요? 별점 왜 낮죠? 정말 기대안하고보러갔는데 잼있었어요..보고난 사람들도 잼있는데~이러면서 나가고. 추천해요. 충분히잼있어요. 여자배우들이 살린 영화.
10,개인적으로 사람들이 별로 라고해서 봤는데 의외로 괜찮고 카체이싱 씬도 지루하지 않고 재밌게 본듯..(참고 댓글 알바 절대 아님)
10,강동원 얼굴이 곧 개연성이고 내용이다..하 진짜 잘생김 영화보고 나오면 기억에 남는 건 강동원 얼굴 밖에 없음
5,"매드맥스, 테크노여전사의 귀환. 실망시키지 않는참치씨 얼굴, 액션, 얼굴보고 조커인줄 알았는데 목소리 최주봉 우리 만수 산수 백점!!"
7,2시간짜리 모하비 광고를 본듯한 느낌...마지막 엔딩 오글거림만 아니었으면 그래도 괜찮았는데 부산행도 그렇고 마지막 엔딩장면 너무 오글거림 아무튼 그래도 볼만했음 2번 보라면 글쎄...
3,카트라이더 보는거 같았음. 신파를 위해 개연성을 날려먹은 느낌이 조금...
4,기대하고 보면 안되는 영화
4,어휴...
3,별로임. 강동원이 주인공이 아니었으면 백퍼 망했음 그나마 강동원이 살림
2,....부산행보다는 아쉽다....
2,별하나도 아깝네요. 10점  주는 사람도 있던데 알바아니면 정말 긍정적인 분들일듯.. 심형래 용가리 보는느낌이 나는건 나만일까?
6,웬만한 영화들 아이들이 발암캐인 경우가 많은데 이 영화는 거의 없다싶이해서 좋았다 각자 1인분은 하는 캐릭터들.. ㅇㅇ
4,"개봉전부터 부산행 후속작이라고 너무 기대하고 봐서 그런가 솔직히 많이 실망했음. 뻔한 스토리에 뻔한 결말, 억지로 쥐어짜낸 뻔한 감동. 강동원 나온다길래 액션씬 기대하고 봤더니 기대했던 액션은 정작 없었고 요란한 레..."
7,
4,정말 어정쩡한 영화였다.
6,아역배우들 넘무 오글거려요...
4,졸다가 이름처럼 반도 못봤음..마지막 너무 오글거리는 이 느낌 나만 그런건가요? 화려한 홍보에 실속은 없듯이 기대하면 아쉬움..나중에 넷플릭스에서 보시길...감독님 시나리오 공부를 좀 더 열심히 해야 할것 같습니다!...
2,부산행 한번 더볼걸
4,난 그냥 어린아이가.운전하는거보고 깜놀 국내좀비는별로인듯
4,그냥 볼만 했음... 재밌지도 않고 그냥 좀비영화
6,정말 영상미도 좋았고 배우님들도 최고이심..근데 좀 미숙한 스토리 가 아쉬웠음 ㅇㅇ..
6,스토리가 너무 뻔했어요워킹데드를 좋아해서 그런지 미친듯이 뛰어다니는 좀비를 빼면 스토리는 거의 모..ㅡㅡ
2,
3,매우 전형적인 스토리..신선함 하나도 없는 카메라무빙..너무 전형적으로 혹은 교과서적으로 혹은 상업적으로 혹은 공장에서 찍어내듯 만들어진 영화...줌인은 왜 그렇게 쓰는거야...?
7,보는내내 강동원 얼굴만 보고 온거 같음 억지로 울게 만드는 장면만 없었어도 괜찮은거 같기도..
6,"분명 좀비영화인데, 다들 총맞고 죽어요.."
5,온갖 뻔한 클리셰는 다 갖다 써서 정말 뻔하고 오글거림.. 아이들 분노의질주 할때 나오는 bgm은 정말 별로였어요 제작비 생각해서 5점드림
3,부산행이 그래도 평작이상 수준으로 나올수 있었던건 열차라는 한정된 공간이었기때문이다 라는말이 너무나 와닿네요.... 초등학생에게 크레파스화 도화지 한장을 주면 초등학생 기준으로 좋은 그림이 나오지만 미대생용 도구를 ...
6,부산행 속편이라서 기대했는데 아주 별로였음.. 지금 볼게 없어서 보는거지 그리 재밌진 않음..  그리고 좀비가 불쌍해보이는 좀비영화는 첨봄..
6,연기력으로 하드캐리한국영화 질질짜는장면 제발 노노 ㅠㅠ
4,CG는 우리나라에서 최상급이다 다만 스토리랑 억지감동이 레알 오글거릴정도다.세기말을 표현한답시고 그런거 같은데 보는 내내 갑자기 저런다고? 생각드는게 너무 많다.. 무슨 사이버펑크물 보는것도 아니고 ㅋㅋㅋㅋ 부산행 ...
1,초반부터 신파질이라니...그때부터 돈이 아깝다는 생각이 들엇어요 자매가 나오고 도주신을 하는데 이거 뭐 그냥 cg떡칠 ㅋㅋ 연기를 잘 하는것도 아니고 글고 조연들은 웰케 처 많은지 ㅋ 돈보다 제 시간이 아까워서 보다...
4,너무 무서웠고 기대이하였어요 스팩타클한 연출은 좋았늡니다 좀비 좀 식상했구요
6,좀비물에다가 레이싱물도 같이 보고싶으신분 추천드려요
1,
6,보긴 봤는데 뭘 적어야 될지 모르겠다.일단 기대 안하고 보면 시간은 감.
4,스토리도 없고 좀비떼도 안무섭고...매드맥스 흉내만 느껴짐...
3,14세밖에 안된 큰딸은 왜 그렇게 운전을 잘하는지.. 할아버지는 왜 미쳐서도 제인이 가족을 구하러 올꺼라고 그렇게 집착하는지.. 631부대원들은 임무를 망각하고 왜 양아치들이 되었는지.. 좀비와 들개들의 숨바꼭질 장...
6,다 된 오락영화에 신파뿌리기
3,진짜 마지막은 용납이 안됩니다 ㅠ좀비액션에  이렇게 억지 감동을 마지막에몰아서 넣어야 한건가 싶어요 영화 수없이봐왔지만 끝에  일어나서 나온건 반도가처음이네요 영화 제작과 배우들 고생많았을텐데 각본이 너무 잘못된듯 ...
4,영화가 전체적으로 말이 안 됨. 앞뒤가 안맞음. 좀비들 귀 밝다면서요... 근데 왜 헬기소리보다 자동차 경적소리 듣고 모이는지... 4년간 폐허가 된 반도인데... 왜 주인공들이 차 몰고 가는 곳은 다 차가 다닐만한...
6,손발이 오그라드는 억지와 신파가 가득하다. 고작 이건가? 제발 신파라도 빼줄 수 없나? 제발
3,애들 이상한 먼치킨으로 만들지 좀 말지... 몰입도 떨어지더라
6,내용 비해 너무 긴 거 같아요 ㅠ 그리고 마지막에 이정현님 뛸때 너무 어색했어요. 그래도 강동원 님의 얼굴 볼 수 있어서 좋았어요!
6,솔직히 재미는있었다. 하지만 스토리가 너무 약하다... 결말공감이 하나도 안된다...
3,하고싶은게 많았는데 그걸 굳이 다해서 개밥을 만들어 놓았다.
6,마지막 억지 설정 실망했어요.
2,너무한거아닌가요??
4,노잼 스토리개판 극장가서 보기아까움
4,"부산행보다 화려한 액션과 다양한 장소를 사용했지만, 개연성은 안드로메다에 한국적 최류탄 클리셰로 망작의 정점을 찍은 영화."
6,네 다음 기아자동차배 레이싱대회
4,스토리가 너무 부족했어요.좀비보다는 자동차씬만 기억에 남음.
4,부산행이 훨 좋았다 별로임
4,강동원 남주라고 할때부터 망할거 같더라니.. 최근 영화성적 보면 이미 한계에 도달해서 더이상의 영화배우로써의 포텐이 없다는걸 느낌. 억지 신파극만 없었어도 그냥저냥 좋은평 들었을텐데 아쉬움
6,B급 좀비 영화 +korean 갬성으로노잼
1,
1,하... 살아있다 보고나서 기대했건만
4,감독이 폴아웃이랑 매드맥스를 보고 감동받아서 짬뽕시켜 만든것같은 영화  한국식 CG는 화룡점정
6,왜 불필요한 억지감동 유발시키려고 했는지 이해가 안간다.
6,예상 가능한 스토리에 억지 감동씬이 많긴하지만초중반이 재밌었어요딴건 모르겠고 서대위만 기억나네요 연기 진짜잘함ㅋㅋ
6,스토리가 너무 없는 거 같아요그리고 스토리가 그냥 한마디로 좀비 이거 밖에 없어요
6,자동차광고 보고 온거 같아요...
6,아니 좀비가 자동차 경적소리는 듣고 헬기소리는 못듣나 솔직히 분노의 질주 부분도 헤드라이트 컨트롤에 오오 할정도로 기발한 연출에 중반부까지 나름 볼만했는데 후반에 헬기 떴을때부터 급노잼이었음. 신파적인 부분도 일부 ...
1,감독이 영화 시나리오 쓸 때 쯤 매드맥스를 감명깊게 본 듯
1,정말 친구말처럼총게임과 레이싱게임을 합친거같네요
4,스토리 전개가 너무뻔해서 다읽혓다.. 너무 진부햇던 스토리... 실망.. ㅂㅂ
4,모하비 광고 영화인가요 ~~~
4,초반:검사1도안해서 가족몰살중반:...ㄱㅈㄱ?후반:뭐지...?끝:진짜 뭐지...?
2,영화제목만 바꿨으면 흥행했을듯 분노의질주 : 머니트럭
2,참치형 너무 잘생김. 형 얼굴만봐도 재미있더라
4,언제까지 90년대에 살거야...
1,
6,초반: 누가 반도 재미없다그랬냐//중반: 와 긴장감 개쩌는데..??//후반: 어...?? 매드맥스...??(오마주했다니까... 그래... 재미는 있네....)//끝: 결말 쓴 새ㄲ...아니 사람 나와
2,"도입부에서 짐작은 했지만 이정도일줄은.,ㅜㅜ돈 아까워서 평 남겨요. 억지신파 제발그만."
2,부산행 감독일리 없어..
4,마지막에 이정현 총 맞은 다리로 뛰는데...좀비인 줄...
2,4DX 의자가 더 재미있었음
3,코로나때문에 정말 영화관 볼게 없네요~올해 최악의 영화중 하나입니다.세계로 수출하는 영화가 이따구라니;; 나라망신입니다..ㅠㅠ
4,어제 봤는데 겁나 재미 없었음요~~일단 강동원 연기 못하고. 좀비 영화인데 좀비가 엑스트라 였네요~~ 보는 중간 이거 한국판 매드맥스라 생각됐고~~그나마 이정현과 이레의 연기가 훌륭해 졸지는 않았네요. 끝은로 제 점...
4,스토리가 너무 없거나 뻔하고 초반에 좀 지루해요 보다가 나갈뻔했는데 참고봤네요 비추할게요
6,그냥시기를잘타서 흥행한거같아요 쟁쟁한영화많았음 그냥지나갔을 영화예요 부산행같은 쫄깃함은 그닥없어요
2,진짜 한국영화의 고질적인 문제들을 다 모아놓은듯한 느낌이었습니다..대사는 왜 그렇게 오글거리고 신파는 유치하게 짝이 없었습니다..너무 영화에 몰입이 안되고 아쉬웠습니다
2,연출은 .... 무엇보다 관객을 우습게 아는 태도의 감독님 인터뷰가 너무 실망스럽습니다 부산행은 우연이였나 보네요
5,써든어택2를보는듯한
4,킬링타임용? 부산행을 생각했다면 큰 실망 ㅜ
3,아쉽다. CG가 아깝다.특유의 한국형 시나리오?아..쉽...다.
4,신파는 이제 그만
4,촬영감독님 고생하셨습니다.
2,"영화 다 보고 드는 생각은 1. 운전 잘하고 싶다. 2. 모하비 사고싶다.정말.... 선택지가 적어서 봤지만 뭘 보고 온건지 모르겠어요;;; ㅠㅠ 중간에 숨바꼭질이라는 그 장면은,,,, 최악이었습니당/....ㅠㅠ"
2,아무리 별로인 영화를 봤어도 평점 안남겼었는데.. 반도..흠..일단 부산행 생각하면 안되고 다른 영화라고 생각 해야하고 몰입감 깨는 ost부터..아역이라지만.. 연기도 어색하고...좀비영화가 아니라 한국판 매드맥스 ...
3,적게 보고 나갈수록 명작입니다.예매취소하시고 근처 커피숍가서 커피라도 한 잔 드시는게 이득입니다.평점 7점대가 굉장히 후한점수입니다.
1,한줄평 : 연상호 안경 부셔버리고싶다
3,강동원한테 마가 끼었나...인랑부터 시작해서 기대작들 다 왜그럼
6,영화보고나면 수동운전이 하고싶어짐..
4,강동원 총은 왜 총알이 안떨어지나요?
4,아...  이럴수가  나의 시간이
4,볼 영화가 없다고 이걸 보느니  집에서 넷플릭스나 봐라 . 괜힌 돈버리고 시간 버리지 말고
1,최악입니다 정말이지..
1,감독 작가 그냥 자격없다 돈 아까워서 앉아잇는데 중간에 재미 없다고 나가는 사람도 잇네요 안그래도 사람없어서 임대해서 보는기분이엇는데
1,처음으로 쓰는 평점입니다.너무 화나서 남깁니다.이거 보실 돈과 시간으로 집에서 짜장면 시켜드세요.
3,영상미  좋고 . . . 스토리 그렇다 치고  . . 빌런들. . 너무  의미  없게 나오고  목소리들이  영화  보는  내내  거슬려서 . . 흥미가  안나  게임  하고  있었음  . . .  주연들이 아까움  ...
4,부산행 감독님이 아니라 염력 감독님이였던걸 까먹음....
1,극장에서 하는 영화가 반도밖에 없어서 차 시간땜에 억지로 봤는데한국영화가 한 15년은 뒤로 돌아간거 같다자동차 추격신은 예전 pc게임 리볼트 오프닝 동영상 어두운버젼 보는거 같고마지막에 울라고 억지로 만드는 구성들은...
6,망작까진 아니나 졸작임. 현실 리얼드라마에서 공상과학만화로 장르변경. 감독 실망임.
6,분명 좀비가 나오는데 좀비 영화 같지가 않네요 그리고 자동차 cg가 너무 어색함...
4,"이 영화를 보면서 느낀건  김민재라는 배우를  다시 보게 됐다는거~연기 제일 잘하더라~  내용은 너무 진부함c,g 에 공들인게 보이는데 아직 부족함이 많아 보임~"
5,아...잘 지은 밥에다가 대체 뭔짓을 한겁니까...감독님이라면 사방이 좀비인데 부둥켜안고 울고불고 하겠습니까. 왜 우리나라는 기본스토리 괜찮고 출연진 괜찮기만 하면 억지감성 집어넣고 비현실적인 슬픔을 우겨넣는건지.....
4,역시 후속작이 원작보다 못하다는 것은 진리구나...
4,폐허가 된 서울의 모습은 인상적이었지만 신파가 꼭 그정도까지 들어가야 했는지 많이 아쉽습니다. 좀비가 무서운게 아니라 주인공들이 무섭더군요 답답해서.
1,
4,배우들 연기는 잘했으나.. 스토리 개연성이 약하고 CG를 너무.. 티나게 많이 넣으셨네요. 후반부에 억지로 눈물 짜내는 것도 감흥없구요. 그저 강동원님 본 걸로 만족
4,"워킹데드,매드맥스,분노의질주등 여러 영화가 짬뽕되어 있는 느낌...난 좀비영화의 새로운 장르를 보여줄지 알았다. 근데 너무 많은것을 담을려고 한것 같다. 차량 드리프트 CG 폭망"
6,"꽤 많은 문제점들이 있지만, 강동원, 이정현은 연기밥 먹은지가 언젠데아직까지 그 모양이냐? 세상  얼마나 편하게 사는거냐!아주 진부한 시나리오에 개판 연기력. 시나리오작가는 작가 그만하고 기술 배워라. 내가 평점6점..."
4,"그놈의 신파, 신파, 신파... 관객더러 이래도 안울거양?? 하는 느낌?"
6,오히려 코로나 덕을 본 영화인듯.. 다른 경쟁작이 없어서 돋보인.. 뭐야~ 말도안돼~ 만 하다보니 영화가 끝난듯..연기들도 좀 어색하고... 질질 끌고.. 부산행은 훨씬 현실감있고 자연스럽게 보이던데..
2,내인생 최악의 좀비영화..
4,내 기대의 반의반의반도 충족시키지 못한 영화
2,무슨 cg는 플스1도 아니고 스토리 최악좀비 좋아서 그냥봤는데좀비도 아니고 뭔 다 컴퓨터 그래픽 투성이에줄거리는 개연성 하나도없고매드맥스 짜집기에아 연기잘하는 배우는 1도없는대박 맛집
1,믿고거르는 강동원 다재미없어
6,좀비 역할 하시는 분들이 젤 고생한 영화인듯
2,아.... 실망입니다...
1,재미없음 재미없음 재미없음
2,cg너무 티나고  부산행은 마지막에 슬픔을 잘표현했지만 반도는 진짜 억지 신파. 70년대 연출기법  신파라서  마지막에 머지? 의문이 들었음  좀비도  안무섭더라
2,감독의 능력이 부산행이냐 염력이냐를 이번에 알수 있을꺼라 하더니....
2,(부산행에 비해)기대가 너무 큰건지 .. 너무 대충 만든 느낌이 드네요;;
2,반도....기대에 반도....
4,"좋은배우님들 캐스팅해놓고 내용은 이해되지않는 캐릭터들, 개연성 전혀없고 감동씬을 너무 이질적이게 만들어서 다 보고 아쉬움만 남았습니다"
3,생각을 해봐라 트럭 가져오면 반절 준다는데 그걸 그대로 의심도 없이 믿는게 말이되냐
2,"요즘 코로나때문에 영화를 안 만들어서 이 영화가 거의 특수를 누렸네요. ‘살아있다’ 보다는 나아서 1점 보다는 높게, 2점 줍니다. 한국영화는 발전이 없네요... 한국 드라마는 발전하는데 ㅋ"
3,무슨 영화시작한지 4분만에 신파요소를 처넣고있노 우리나라 영화는 신파없으면 못만드나
4,출연진에 왜 모하비가 빠져있죠?
2,하.. 진짜 중간에 보다가 뛰쳐나갈 뻔 했는데 돈아까워서 끝까지봄.. 배우들 연기는 좋았는데 스토리가...하..
2,억지감동 끼워맞추기 설정에 부산행보고 눈물까지 흘렸는데 진심 첨부터끝까지 무표정으로봄 놀래는구간도 전혀 안놀람 뻔히보임 .그냥 자동차씬만 볼만함 자동차영화인줄 ...
2,부산행 기대하시면 안됩니다. 재미도 없고 아무런 내용이 없습니다코로나로 침체된 영화관 관객 빨로 백만 넘은 거 같은데 보지 마세요 ..노잼입니다. 다행히 제돈주고 보지 않아 다행입니다.
2,죄송합니다 재미가 정말 없습니다환불해주세요 제발요
2,도로연수를 받고싶다.... ㅋㅋ
5,하지말라는 것만 잔뜩 해놨네
4,90년대에도 안찍을 신파..그리고 이건 좀비영화가아님 걍 카트라이더 아 진짜 2만원도 아까운데 포디봤음 의자땜에 대가리만 계속흔들리고 4만원 버릴듯
4,매드맥스.  분노의질주를  합친  패러디물좀비는  그냥  게스트....너무 많이기대해서인가...실망했어요.ㅜㅜ
2,으악! 너무 실망스러워요.
2,내차랑바꾸자   박살나질 않아
4,토나오는 휴먼드라마 빼면 다 좋은영화눈물 뺄려고 나오는 장면들마다 눈감고봤음 토나와
2,코로나로 몇개월만에 영화관에서 본 영화인데 이런..ㅠㅠ 돈과 시간이 아까웠음 배우들은 하나같이 연기가 넘 어색하고 감독은 감각이 떨어지는듯.너무 뻔한 스토리에 시대에 뒤떨어진 신파는 시도때도 없이 질질 끌며 억지 감...
2,내 인생 세손가락안에 들 쓰레기..
3,"하....짜 보는내내 오글거리고, 식상하고, 뻔하고, 연상호 감독님 앞으로 이런류의 영화는 제발 찍지 마시길. 제작비 낭비"
2,최악의 영화 평점이 너무높게 나옴
3,"부산행과 연결고리는 좀비밖에 없는건 둘째치고 631부대가 왜 미쳤는지 등 부실한 배경설명, 억지 감동유발 왜 기아 모하비는 그렇게 때려박아도 흠집하나 안나는가? 현기차 ppl인가?"
2,전작 반도 못따라감. 뭘 10자를 적으라는거야!
2,스포일러랄것도 없고 평점 처음남겨본다 다른피해자들 없길...
2,좀비영화가 아니라 거의 레이싱영화..모하비 광고인가?.
3,부산행이랑 연관성 하나도 없는거 같습니다. 이거보면 부산행이 꽤 수작이라는걸 느끼실 수 있습니다. 일단 이 영화는 스토리설명이 거의 없습니다. 영화속에 등장하는 등장인물의 배경설명은 진짜 1도 없고 사회가 왜 이렇게...
2,진짜 저 영화광입니다.저혼자 본걸로 만족합니다.너무 실망이네요!
4,흠....매우 아쉽고 아쉬운....ㅠㅠ...카레이싱 액션씬 빼고는 아쉬움 투성이였 습니다...
2,온갖 클리셰 때려넣고 마지막엔 신파극그래서 주인공 이름이 혹시 한(국영화의)정석?
4,억지라는 억지는 다 갖다붙였네...
4,매드맥스 좀비편 막판에 눈물뺄려고 억지감동씬 ㅅㄱ
4,억지감동 ..영화를 30분도 안보고 결말 예측 가능..분노의질주..
4,드리프트만 기억나는???
4,연기도 어설프고 스토리전개자체가 너무어설퍼요부산행 반도못따라가서 반도 인거같아요대실망
2,너무 눈물 짜내기 영화ㅠㅠㅠ
2,250억짜리 기아차 광고
2,앞으로 수류탄은 슬라이더로 던지는걸로 ㅎㅎㅎ  딱 분노의질주1 보는느낌
2,휴....U+멤버십 공짜로 봐서 다행..
4,제발 신파는 적당히... ㅠㅠㅠ
2,개노잼.. 아까운 내 시간 ㅠㅠ
4,간만에 보는 몰입도 제로 영화태국에서 만든 저예산 비급 좀비물 느낌부산행 속편 타이틀이 아까움절대 비추
4,쥐어짜는 신파에 정해진 기승전결 노잼
2,ㅋ 살아있다 이후 좀비는 그놈이그놈인가? ㅋ
2,조잡한 유머와 감동 쥐어짜기.. 좀비 영화라기보단 단순한 액션물이라고 봐야할듯. 분노의 질주 급 차량 액션이 많은것이 오히려 재미를 반감시킨거 같다. 아무리 영화라지만 주인공 차들만 찌그러짐 하나 안생기는건 관객들의...
4,"스토리, 연기, 긴장감, 재미... 어느 것 하나 특출난 부분 없이 아쉬움만 가득"
4,"한국영화의 한계인가,,억지 감동에 뻔한 클리셰 범벅ㅠㅠ슬프다"
4,돈둘인 티는 나는데.. 기승전결이 없음... 마지막 스토리 너무 억지스럽고 말도안됨..ㅠㅠ
2,매드맥스 너무 따라한듯..
2,뭔생각으로 만들었냐 코로나 걸려서 감을 잃었나
1,
2,분노의 질주: 신파맥스
4,부산행의 반도 못한 영화 “반도”
4,예상이되는 뻔한 스토리... 뻔한 흐름.... 뻔한 신파... 그나마 인상에 남는건 리얼음향과 미장센...
4,레이싱은 그나마 볼만하지만억지 긴장유발과 억지 신파는 이제 그만하면 안될까.
4,시작부터 스크린 잘보이게 안구좀 닦고 보라고 신파를 넣어줬나 싶어서 억지로 짜보았지만 나오지 않아서 잘 안보였는지 나오자마자 내가 뭘본건지 까먹었다
4,부산행 후속이라길래 믿고 갔는데 같은 감독인지 의심스러웠습니다. 대사는 유치하기 짝이 없고 좋았을 수 있는 모든 요소들을 빡돌게 잘못 배치한 개연성과 슬프긴 커녕 영화관 내부가 쎄해지는 신파 때문에 다 망치더라구요....
3,116분 짜리 모하비 광고. 감동도 없고 몰입도 안 되는 신파는 그만 좀 했으면
2,억지감동... 평점알바에 낚이지 마시길~
2,좀더 가면 좀비들도 신파극 찍을듯.. 한국 특유 즙짜기 없었으면 더 낫지 않았을까 싶어요. 부산행>>>서울역>>>>반도
4,진짜 강동원 잘생겼다. 딱 그거 하나스토리 없고 감동도 없고 재미도 없고평점 좋길래 기대해서 봤는데부산행은 월드워z 느낌이라면반도는 3류 좀비영화아 좀비느낌도 별로긴 하다
2,차광고찍는줄...왠만한.좀비너무좋아하는데이건.실망입니다 ㅡ
3,1편을 기대하고 보면 안됨. 같은 감독이 연출했다는게 이상할 정도왠만하면 킬링타임용으로 추천하는데..이번은 꼭 피해가시길
2,"cg는 내가 이해한다. 어벤져스 같은걸 헐리웃에서 만드니우리는 눈만 높아져서.. 그래서 이해했다. 편집은 누가했냐, 연출은?이정현씨는 느낌 좋던데 마지막에왜 머리를 왁스로 떡칠해서 뛰어다니게 했냐그냥 좀비로 만들지 ..."
3,스토리의 수준이 흔한 아침드라마의 각본 수준에도 미치지 못합니다.전체적인 전개 역시 상당히 지루합니다.연기자가 이 대본을 갖고 연기에 임하며 마음 속으로 어떤 생각으로 연기를 했을지 궁금합니다.마지막으로 요즘같은 시...
2,기아 모하비 홍보영상....
2,좀비라는 흥미로운 소재로 이렇게 재미없게 만들기도 참 힘들텐데... 부산행은 볼만했지만 이건 절대 아닙니다
4,"부산행 잘만들어놓고 왜그랬지....1.장점 : 확실히 영상은 많이 발전한거같음, 잘생긴 강동원 2.단점 : 다 그냥 다 싹 다"
2,영화의 무드가 그냥 시골 개밥같다. 모든걸 다 섞어놔서 아무것도 남는게 없다. 개연성 없는 스토리는 한국영화 패시브고...
5,1편 재미의 반도 없을꺼 예상하고 제목이...; 별 다섯개 중에 반만 주겠음.
3,그냥 좀비 몇명 추가되어있는 분노의 질주임 ㅋㅋ 부산행에 비해 한참 못미치는 영화
4,마지막20분에 영화 다 조져뿟네 ㅋㅋㅋ
2,영화평스토리 2.0CG  2.0킬타임도 2.0관객평인내심 9.5돈 낭비 9.5시간낭비 9.5총평 :  한국영화 속편은 망작이 대부분이다.
2,왜 이렇게 전개되나 궁금해지네요~ 억지구성도 그렇고
4,왜 이돈 주고 영화를 본건지...    그냥 tv로 보세요. 돈 아까워요.
6,제발 그놈의 신파 좀 .좀비영화에 신파가 왜. 도데체 .
2,좀비도 액션도 스릴도 연기도 개연성도 캐릭터매력도 이도저도 안 되는 영화
2,"하....스토리도 없고, 억지스런 감동 연출에....기승전결이 1도 없는 스토리....좀비는 왜 나오는건지...그냥 엑스트라도 아닌 배경수준.이런저런 영화 짬뽕한 연출?진심 시간 아까웠음"
2,"너무재미없게봤어요..,  실망.,"
2,부산행과 전혀 연관이 없는 작품!!부산행 그리고 4년후인데 방향을 잘못 잡아 만든 영화배우들은 최선을 다해 연기 했고 아주 잘했지만 영화스토리와 캐스팅이 안맞는듯한 느낌분노의 질주를 보는듯한 전개좀비가 나오지만 좀비...
4,좀비영화인지... 분노의 질주인지...신파도 너무 많고 전체적으로 오글거린다.
6,개인적이 생각으로는 부산행이 훨씬 좋았다. 반도 관람후 생각 나는건 이레 배우의 카체이싱 장면 뿐이 생각 안남 그거 말고는 딱히 생각나는 장면은 없는거 같은대
6,긴박한 상황속에도 가족애 타임에는 움직이지 않는 암묵적인 룰이 존재함
2,
4,영상이랑 좀비씬은 만족스런데 억지감동 및 스토리는 보면 욕나옴좀비가 추격하고있는데 생각한다고 멍때리는건 뭐임? 불편함
3,좀비는 주가 아닌 재료가 되어버린 매드맥스 흉내만 내버린 신파좀비영화
4,평타이상칠 염력도 망하게 하더니 기어코..좀비물도 망하게 하는 그는 도데체 어쩜이리 평타이상 갈 쉬운 작품을 이다지도 망하게 하는지
6,한국영화의 고질병인 무리한 신파의 향연 울고 불고 할 생각에 탈출을해야지 ㅉㅉ
4,한국 영화는 되도 않는 억지 옵션 <신파> 때문에 망할 것 ㅇㅇ
2,"CG장면의 비중이 많은데 CG티가 너무나고, 빠질 수 없는 신파에 좀비들도 오글거릴 듯."
2,플레이스테이션 1 시절 시네마틱 영상 수준의 CG 혹은 모하비 광고
2,최악이였다. 부산행을 한번 더 보길
2,염력 만든 감독한테 멀 바라냐ㅋ
