score,text
5,유역비나 다른 인물들 연기는 좋습니다. 다만 알라딘 실사를 생각하고가면 내용면에서 그리고 원작과의 몰입이 많이 떨어집니다. 중국의 간섭때문인지 감독때문인지 뮬란 자신의 고뇌와 너무 아름다운 원작 노래가 배제되어 있습...
6,감독이 뮬란을 실사판으로 만들기에 역량이 안되어 보인다.  남성감독보다 못한 여성감독의 감수성!
6,유역비 보는맛에 그나마 끝까지 본 듯하다
8,원작 비교 안하고 보면 좋음!
4,"유역비, 공리, 견자단..배우들의 연기와 액션은 좋았으나, 빈약한 스토리와 유치한 전개로 별로 추천하지 못할 영화가 되버림 7세이하는 재밌게 볼듯"
7,액션도 시나리오도 괜찮았다 그런데 영어를 써서그런지 애니메이션과 다르게 좀 어색한느낌이 있었다
7,어린이 관람가의 한계. 부족한 액션신과 어설픈 설정. 디즈니라는 배경을 벗어나야 제대로 만들어질 작품.
4,이게 그 유명한 시집가라니깐 아버지 갑옷 새뼈들고 튀었다는 그영화입니까?
2,연출 연기 스토리 영상미는 그럭저럭인데 내용이 넘 잼 없음 ㅠㅠ
4,솔직히 애니메이션이 넘사벽이였음 기대는 별로안함
6,기억에 남는 유일한것이.. 유역비가 미인이다 정도?
1,아주 재밌게 봤네요 강추합니다
1,
1,한마디로 같잖은 중공영화
1,철저하게 원작을 파괴하고 마블히어로로 재탄생한 듯한 뮬란..원작애니를 재밌게 본 기억으로 그것을 기대하고 가신다면 큰 실망하게 되신다
1,"NO! MULAN, BOYCOTT MULAN! 보지 않습니다! 예매하지 않습니다!"
1,디즈니 실사 영화 중 최악.기존 중요 캐릭터들 없애고 배우들을 너무 허무하게소비함.무슈 실사 어떻게 할까 기대했는데...
1,중공짱깨들의 영화는 역시 믿고 거르셔도 됩니다 ^^
1,최악.. 디즈니 역대급 망작
1,평점이 왜 이리 높지?  중국인들 장난질이냐!
2,Taiwna no.1
1,ttttewerfwefewfwfefewf
8,실사판 뮬란은 캐릭터 미모가 찢었네ㅋㅋㅋ
2,이번 디즈니 뮬란실사판은 애니메이션으로만 기억해도 될듯.. 개연성도 뚝뚝 떨어지고 유명하고 좋은 ost도 없어... 더군다나 샹도 안나옴 ㅠㅠ 그나마 볼만한건 전투신임
1,정말 많은 질문을 던지는 영화다...왜 많은 돈을 투자해서 이딴걸 만들었을까? 정녕 이렇게 만들수 밖에 없었을까? 관람객과 기자&평론가 평가는 왜 이리 좋은걸까?
1,원작에서  말 하고자는 가치관 을  전혀 볼수 없고 그냥 그런 영화
1,최악 그자체 그냥 테넷 또 보는게나음 크~윽
1,disney작품 맞나요?
1,최악.다른 단어로 표현할 방법이 없다.
1,Ost가 부족했고 걍 중국인들이 좋아할만한 중궈 무협 영화 넷플릭스 틀어서 에니메이션 뮬란 보세요.
1,ost도 안나오고 디즈니 영화가 아니라 중국 무협 영화 한편 본 기분이네요... ㅡㅡ
4,애니보다는 못 하지만. 참는 자에겐 복이 있나니.
1,0점입니다반대입니다재미없아요
1,관람객 평점에 댓글알바를 풀은 것이 분명함. 이게 어떻게 디즈니 최고의 영화냐 돈받아먹은 알바야.
1,그저 ^짱^
2,개취인데 난 이런영화별로고 중국냄새 너무나네
1,보는계속 무슨 냄새가 나는가 했는데 짜장냄새 엄청나네ㅋㅋㅋ 중국돈좀 쓰지마라 디즈니야
1,와 진짜 재미없다..최악
4,ㅠㅠ...마녀설정만이랑 유역비만 빠졌어도 중간은 갔을듯
2,와. 내가 좋아하던 뮬란이...
1,잤습니다
8,생각보다 훨씬 재밌음 만족
1,
1,엄복동에 비견하는 쓰레기 영화..감상포인트를 선택하는게 죄짓는 느낌.
9,실사만의 매력이 확실히 느껴집니다~^^
2,별1개도 아깝다ㅡ이게 왜 2위???
8,평이 안좋아서 걱정했는데 막상 보니 나쁘지 않더라ㅋㅋ
9,두려움 없는 용기는 없다. 이 대사 너무 좋네요ㅎㅎ
7,역시 대사들은 진짜 감동이야
2,솔직히 이거 디즈니 아님짱깨 자본 들어간 삼류짱꿔영화임 우리나라로 치면 디워나 라스트갓파더급 진짜 졸려 OOO줄 알았내ㅋㅋㅋ
9,이런 류의 영화를 좋아함
7,"실사, 애니메이션 각각의 매력이 있네요"
6,중간에 뮬란 여자로 밝혀질때 내가 다 떨림ㅋㅋㅋㅋ
8,황궁 스케일만큼은 진짜 띵작 ㅋㅋ
8,영상 연출이 너무 좋앗어요~~
2,갈수록 재미없어짐 소재빨 아니었음 망작
2,"홍콩 탄압 그만 하세요 go to hell , china"
3,"중국어를 잘 모르지만 유역비가 얼마나 연기가 부족한지 몰라도 충분히 알수 있던 작품. . .표정이 무슨 AI 인줄 ..  감정표현도 얼굴에서 드러나야하는데 . . . 얼굴만 뮬란과 비슷하고 연기는 바닥, , 전투신과..."
2,그냥 중국무협영화.뮬란을 억지로 중국버전으로 만든 느낌
6,원작을 보신 분들이라면 대실망!!
2,평점들이 이렇게 낮은데 평균평점이 8점대라고..?네이버...?
4,기대를 해서일까... 스토리도 연출도 별로임..
2,아이들이 어렸을때부터 유독 좋아해서 개봉하는 영화마다 꼭 꼭 챙겨보곤 했는데  그렇게 저도 애들하고 같이 좋아했던 디즈니가 이번만큼은 정말 실망입니다.
6,아 ~~~무 생각없이 심심할때 시간때우기 용도로 봐야됨 글고 유역비는 순하게생겨서  뮬란역에 안어울림 판빙빙이나 대역배우가 훨나을듯
2,반도WIN...!!
4,"비빔밥을 만드려다 결과적으로 개밥이 된 영화. 액션, 드라마, 코미디 있을 건 다 있는데 뭐 하나 만족스러운 건 없네요. 차라리 10년 전쯤 나온 실사영화가 훨씬 좋았어요. 그 영화도 그냥 볼 만한 정돈데 재평가를 ..."
4,디즈니 공장이 중국 소비자를 위한 맞춤 상품인데... 좀 유행 지난 옷을 입는 느낌.
1,이걸 왜보냐 ㅋㅋㅋㅋ 이와중에 영화관가는새GI들도있네
2,오랜만에 정말 재미없는 디즈니영화
1,보이콧이고 뭐고를 떠나서 망작임 테넷이나 보러가요
1,내가 쓰는아까운돈이나 누가돈을버는방식이나 아무튼 돈이얼마나 더럽고 치사하고 소중한지 깨닫게해주는 디즈니의 성인영화
1,투트틔투튀트투티투퉤
6,시아니앙을 못살린게 너무 아쉽다~~ 여성 서사도~~
1,$2억 으로 어떻게 이따위 쓰레기 졸작을 만들 수 있지?  딱 B급 짱깨영화 수준
7,지루할틈은 없었습니다
7,무슈 없는건 너무 아쉽당ㅠㅠㅠ 그래도 볼만했어
8,걱정이 많았는데 막상 까보니 나쁘진 않더라구요
8,유역비 안어울릴줄 알았는데 보다보니 적응되고ㅋㅋ좀 아쉽긴한데 이미 나온걸 어째.. 재미없진 않았으면 된거지ㅋㅋ
5,다른거보다 주인공이 연기를 너무 못 함
8,시아니앙을 좀 더 잘 살렸음 좋았을거같음
6,재밌긴 했는데 아쉬운 부분들이 많네요
8,두려움 없는 용기는 없다
9,평점 왜 낮은지 모르겠다 ㅋㅋ 애니메이션이랑 똑같은의도지만 약간 다르게해서 나오는게 있고 앞부분은 오글거리고 cg도 이상하다 하지만 전체적으로 영화는 재밌고 괜찮게봤다
8,아쉽지 않다면 거짓말. 그래도 이정도면 나쁘지 않았다!
4,관객들두 없었고... 그냥 무술 장면만 지루하지 않았어요...
4,"너무 실망했습니다1.디즈니 특유 뮤지컬 요소가 없다는점없어도 ost라도 풍부했음 했는데 전혀..영화관에서 보는 메리트가 없음2.뜬금없는 인물 추가, 개연성 몰입감 떨어트림굳이? 주인공에 집중하는게 훨씬 나을텐데3.표..."
6,음.. 일단 기대하고 보면 안되요 디즈니라서 귀염뽀짝 아름다움 따위없음... 액션좋아하면 보세요 그리고.. 연기 못해서 감장이입 안되욥.. 진짜 액션 좋아하는분만 가서 보세요 저는 기대를안하고 가서 볼만했음..
8,디즈니 영화라고 생각안하고 보면 볼만합니다!
8,그냥 눈호강 하기에 좋았는데...
8,뮬란 애니본지 오래되서 그냥 애매한 영화보는거보단 재밋었음. 뮤슈 안 나온건 아쉽긴하지만 그냥 원래 애니 뮬란스토리가 재밋는 스토리라그런지 그럭저럭 괜춘
2,이시국에 돈주고이걸왜봐
9,원작 뮬란과 다르게 주체적 여성상을 잘 묘사하고 있네요 유역비가 머리풀어 헤치면서 화준에서 화물란으로 변모할때 진짜 감동 전율....
9,기대를 안하고 봐서 그런가 볼만은 했어요. 다만 디즈니 느낌이 빠졌어여.. 뮤지컬이라고 생각했는데 뮤지컬이아닌 중국 무협영화같았어여.. 또 아쉬운건 남주랑 로맨스가 있는건지없는건지 ㅋㅋㅋㅋ
2,디즈니 덕훈데 의리로라도 끝까지 보려 했는데 끝내 보지 못했습니다... 스토리가 너무 이상하고 개연성도 없고
2,최악. 그냥 듕궉 무협영화 본느낌.
2,와씨ㅠㅠ 참고 볼라해도 꾸벅꾸벅잤다... 디즈니 미녀와야수 알라딘 라이온킹 까진 좋았잖아... 내 뮬란 돌려주라 ㅎ... 앞에 세작품은 실사화 잘 했는데 진짜 뮬란은 역대급 망작임 ^^... 그레이트 월을 보는듯한 ...
6,뮬란 애니를 워낙 좋아해서 기대하고 봤는데... 조금 실망했어요. 디즈니답게 영상미는 정말 좋지만 스토리 개연성이 많이 떨어졌습니다. 어? 갑자기? 읭? 한 장면이 몇 개 있었어요. 몇 캐릭터의 연기도 조금 아쉬웠습...
4,평식좌 일갈 ㅋㅋ
2,
2,taiwan no.1
1,원작 파괴까진 이해하겠는데 파괴한 부분에 대한 설명이 부족하고 개연성이 전혀 없음
1,쉽게 말하면 재미없음. 비추천.
2,"예전에 에니메이션으로 나왔을때 뮬란 재미있게 봤는데, 이번에는 스토리도 너무 떨어지고ㅠㅠ 등장하는 캐릭터들도 너무 달라서  실망이 컸어요ㅠ"
2,별 하나도 아까워요 디즈니가 미쳤나봐요
2,그냥 집에서 보는 티비물임 더 할말 없네~
2,이걸 볼바엔 성냥팔이 소녀의 재림에서 짜장면 난사씬 1시간 반복재생해서 볼란다 ㅋㅋ
2,"너무화가나네요ㅠ 무슈와행운의귀뚤이두없고 노래도없고, 디지니스런 그런 뮤지컬스런요소도 하나도없고,명장면들을 이렇게밖에표현할수없었나요.. 아버지대신떠날때 그비장함과 그 대장과동료한테 인정받는장면도 설산의폭파신이며..황제..."
4,중국 영화 중화민국 찬양하는느낌
1,
4,평점알바 대가리 밖아라
4,디즈니 영화가 아니라 그냥 중국 무협 영화 같아요...기대한 작품이였는데ㅠㅠ
1,","
2,"감독님 이건 아니잖아요. 원작과 제작진들이 불쌍할정도로 한심했어요. 마녀는 뭐고 홍위는 뭔가요. 불사조는 또 뭐예요? 맥거핀인가요,,?? 전개가 너무 당황스럽네요. 원작보다 나은 리메이크까진 기대 안해요. 책임감이 ..."
6,아 기대했는데 6개월을기다렸는데요렇게 망쳐놓다니ㅜㅜㅜ
2,각본을 조금 수정하자면1. 사실 마녀와 황제는 남매인데 너무 마녀의 힘이 강해서 버려진거였음 그래서 복수를 꿈꾸다가 나중에 뮬란과 힘을합쳐 불타는 매=불사조의 형상을 하고 적을 물리침2. 다른 동료들이 있기보단 스파...
1,....중국. 이상 설명 끝.
2,여러가지 의미에서 별로
2,잠자다가 깨고 잠자다가 깨고 영화보다가 피곤하긴 처음이다
1,
1,시진핑핑아 밥먹자~
8,
1,이것도 영화라고..ㅉㅉ
2,...이걸 그 거금 주고 많들었단 말야??
2,"뮬란, 애니메이션을 기억하고 있는분들이라면 추천안합니다.스토리도 많이 다르고 나오는 캐릭터도 많이 달라요. 그냥 중국액션 영화 한편 본다고 생각하시면 됩니다."
2,디즈니  ㄷㅣ질 ㄹㅐ?  내 돈 아까워..
4,그냥.. 상당히 허접스럽다
9,디즈니실사시리즈들과 방향성이다르긴함.뮤지컬적인요소+철처한원작고증이 덜함그렇다고해서 평점테러받을정도로 혹평받을정도는아니였음 개인적으로 재밌게보고옴
2,왜 한류가 위대한지 이 영화 한편으로 너희들은 자금심을 갖게 될거다 .. 돈만 있으면 우리나라는 전세계 제폐하는데 무리가 없다.. 대단한 영화다 이영화 한편으로 우리가 저질 코미디 막장 쓰레기라고 불렀던 C급 영화들...
4,진짜 딱 이렇다할 포인트도 없고 애매하다...
4,에바 개연성집에두고온듯 애니메이션을 기대절대하지않아야함 개실망
4,디즈니가 중국 하청받아 중국입맛에 맞게 만든 영화...
2,정말 저 디즈니 영허ㅏ 제일 좋아하는데 이건 심각할 정도로 재미없어서...돈날린갓같았어요 이럴거면 뮬란 애니메이션을 다시 볼걸그랫네요
4,먼저 중국무협을 좋아하는 사람으로써 중국판무협영화치고 매우 잘 만들었다..하지만...디즈니가 제작회사고 애니 원작과 비교하면..최악..알라딘과 라이온킹 등 실사판과 비교하면 정말 최악..디즈니를 잊고 원작을 잊고 걍...
4,원작보다 어엄청 별로구요.디즈니에사 만든거라 어쩔수 없지만 중국의 역사배경과 중국배우들을 대부분 쓰는데 기본적으로 영어를 쓰는 자체가 집중이 안됬고 무엇보다 뮬란 아빠 시진핑 닮아서 기분 나빴음...유역비만 이뻤!
2,애니명작을 이렇게 부숴놓은것도 대박인대 특히 유역비 연기못함이 언어를뚥고 디즈니도뚥고 하늘까지뚥고튀어나옴ㅋㅋ 이거실화냐?
4,"중국 배경의 디즈니 영화 보러 갔는데 촌스러운 중국 영화만 한편 보고왔다.뜬금없는 마녀의 등장이나 멍청한 적들, 괜히 오버해서 강조하는 비장함은 어이없기만 했다. 몰입도 재미도 감동도 아무것도 없었다."
3,왕이 화살도 맨손으로 잡는 연걸형님인데 구하러 가는 설정은 좀 그렇네요아버지 역할은 시진핑님이 직접출연하셨네요
3,위구르족 문제도 있지만 영화 자체가 생각보다 너무 재미가 없네요. 유역비는 예전 이덕화랑 신조협려 찍을때가 마지막 전성기. 디즈니도 실망. 감상포인트를 강제로 지정해야하는 네이버는 뭐임
8,"국뽕, 신파, 90년대 감성, 시대를 반영한 여성 지위 향상, 거기다 살짝 들어간 스타워즈 포스, 반지의 제왕의 환타지, 여러가질 뒤섞은것 같지만 영상미는 수준급, 잔잔한 ost는 여성상 반영과 격한 전쟁씬을 가라앉..."
4,연기는 잘하는데 기존 뮬란이랑 내용이 다름. 그냥 카피 영화라고 보면 될듯함.
2,"한국엔 국뽕, 중국엔 짬뽕이게 얼마짜리 공산당 찬양영화야?"
5,훈련신에 ost가 안 나온거랑 꼭대기 올라가는 장면이 없어서 너무 아쉬웠네요. 너무 돈을 쫓은 느낌이 나서 마음에 안 들어요. 이번에 디즈니 좀 혼나야돼요
4,뮬란의 아쉬움을 쿵푸팬더로 달래봅니다..
8,뭔가 중국느낌이 너무 많이나고옛날 뮬란 애니에있던 내용이 많이 변한거같아요:..그래도 잘 봤습니다 디즈니 영화답게 시간은 빨리갔습니다
2,돈주고 보기 아까움.킬링타임용으로 적당.
8,딸과 재미있게 봤습니다
2,여러분 노재팬은 눈에 불을키고하면서 노차이나는 왜안하심??^^
2,이곳에 처음 써봅니다.. 이 영화가 평점 8점이라니.. 어처구니가 없네..중국과 유역비의 정치적 편견을 떠나 영화자체로만 봐도 허접 그 자체인데..
6,나쁘지 않고 압도적인 장면들이 꽤나 있었다
2,원작과는 많이 다르네요
8,설산 전투신이 잊혀지질 않는다
6,유역비는 너무 이쁘지만.. 내용이 실제 뮬란일랑 너무 다르고 너무 빠까서 보면서 울뻔함.. ㅠㅠ 왜 이렇게 만들었을까... 좋은 영화를 왜 이렇게 망쳐놨을까.. ㅠㅠ
1,나중에 '중국자본이 영화계에 준 부정적 영향'이라는 논문에 예시로 나올만한 영화다. 혹시 이게 보고싶다면 주먹 씨게 쥐고 머리를 세대 때려라 그리고도 봤다면 12대를 더 때리고 방에 콕 박혀있어라 난 ...
6,
5,진짜..재미없었음ㅠㅠ 논란되는 부분 제외하더라도 디즈니라 퀄이 괜찮을줄 알았더니.. 스토리 개연성 부족에 원작이랑 겹치는 씬도 거의 없고. 무슨 황제구하는 씬도 참... 그냥 중국이라 배경만 예뻤음. 이 시국에 굳이...
2,이게 뭔가요. 원작도 좋은 내용은 아니지만 디즈니가 망가지네
2,기대는안했지만정말실망이네요.원작의캐릭터를다망쳐놨네요.유역비연기도너무지루하고영상미도기대이하고연출을어이가없게없네요.유역비외캐릭터도장면도나오다마네요.자막없어도될정도의스토리에.그냥중국제작중국영화라해도무방할듯요.요즘중국영화c...
2,개봉하자 마자 봤는데 디즈니 작품 맞나요...??ㅠㅠㅠ디즈니에선 음악이 나오는데 음악이 안나왔다는 점이ㅠㅠ유역비 얼굴이 다한듯
2,뮬란이 뭐 이래. 뭔소리를 하고 싶어?
2,"디즈니 영화는 ost듣는 맛으로 봐서 원작 ost가 좋았던만큼 기대하고 봤는데 기대 이하네요,,,reflection노래 안나와요...그리고 원작보다 스토리도 적어요..항상 믿고봤던 디즈니인데...실망입니다ㅜㅜ"
2,평점에 속았습니다. 8점이라니 말도 안됩니다. 영화끝나고 바로 평점 2점줬습니다. 다들 참고하세요.
2,스토리 개연성 없습니다재미 없습니다이해 안됩니다저만 보기 아깝습니다
2,죽고싶냐? 이게 8점대 라고?
4,뮬란 근력 ㅆㅅㅌㅊ..스토리는...
2,예상되는 뻔한 스토리에 감동없고 반전없고 노래없고 재미없고 액션장면은 15년전 중국 무협영화수준 이게 디즈니에서 만든거라니... 믿을수가 없네 배우들 연기는 괜찮은데 캐스팅이 전체적으로 실패..
1,
6,아.... 넷플릭스로 원작 다시 보러간다.
3,아... 이럴거면 디즈니영화라고 하질말던가.. 이것이 무슨..이 무슨..
2,디즈니 실사영화 중 제일 재미없다
1,.너.무.재.밌.다.
4,이거 그냥 영화관 가지말고 집에서 다운받아볼까 형들??
6,차라리 원작을보세요^^;;
3,"머리 속에 '디즈니'와 '뮬란' 이란 단어를 빼고 보면,이게 뮬란인지, 디즈니 영화인지 모를 그냥 킬링타임용 중국 무협 영화....느낌"
2,유역비  연기 개못하더라.pc짱개  둘다 잡을려다가  둘다 말아먹은 영화.알라딘이 그립더라
6,억지스러운 부분이 많고 유치하지만 원작 모르고 본다면 볼만한것 같아요.. 그래도 역시 대규모로 제작되서 그런지 액션씬은 좋았어요. 근데 뮤지컬 영화였으면 중간중간 허전한 부분을 채울 수 있었을 것 같은데 노래부르는 ...
6,개연성을 생각하고 보면 안됩니다! 그냥 아무생각 없이 봐야합니다.왜냐면 생각하고 본다면 재미가 없어요...디즈니가 ㅄ보존법칙에 충실한듯 마블로 돈번거 다른거로 날리는구나
2,족구왕 뮬란....피닉스 스파이크!!!!그냥 옛날 중국 무협영화에요 뮬란은 개뿔ㅋ
2,이게 뭐지 한 영화 ㅜㅜ 노잼
4,보다가 저도 모르게 잠들었네요.
2,무슈없애고 짱개머니처먹은 영화 개연성 ㅈ 도없음
6,제작비를 쏟은 티가 나긴 하네 ㅋㅋ
2,힝 공리보러갔는데 억지스러운전개ost도하나도안나오고액션신도너무뻥도심하고
2,내 2시간 돌려내라..
6,그냥 그래요!~~~~
2,개연성은 어디 밥말아 먹었는지... 원작의 그 군데군데서 반짝이는 재기발랄함은 온데간데없이 사라져 모든 매력이 없어져 버렸다. 그냥 영어하는 중국영화. 그렇다보니 중국영화 특유의 황당한 전개와 액션으로 참으로 왜 굳...
6,옛날 중국인들은 영어로 대화했나보구나 ㅎㅎ
2,이거 평점 8점이 넘는게 말이되나..?알바를 대체 얼마를 쓴건가요..진짜 이게 디즈니라는게 믿기지 않는 연출.연기.각본. 다 말도 못하게 허접합니다 이런걸로 알바좀하지 마세요보는 사람 돈내고 보는건데 속고보면 기분 ...
6,"원작이 조미료를 잘못 뿌렸네. 마녀의 변화에 대해 설득력도 없고, 뮬란이 뜬금없이 갑옷 벗고 각성할땐 손발오글. 원작의 진취적인 여성인 뮬란을 무협지의 영웅 서사로 만들어 놓음. 멋진게 아니라 유치함"
1,
4,디즈니 노래 극중에 노래가 없다는게 아쉬워요
2,애니 원작을 이렇게 망칠수 있다니...정말 돈 아깝네요.
6,기대많이해서인지...쫌...  여주 엄지원닮았음..ㅋㅋ
6,좋아하는 배우였는데 여러모로 안타깝네요. 영화는 적당히 볼만했구요. 뮬란 원작과는 조금 다르긴합니다
6,재미는 있었다....근데 마녀가 등장할때는 엄청 뭐 있을거 같이 해놓고 너무 허무하게 죽었다영화 알라딘이 훨씬낮다
4,
2,아니 만화가 1시간30분인대 2시간짜리로 뭐를 만든건지 뭔가 뮬란에서 웅장하게 표현한것들 싸그리 다 짜르고 그냥 개연성을 만들기위한 짜집기? 해놓은것 같은? 유역비도 별로 연기 못하고 중국영화처럼 오글거리게 날라다니...
6,
1,"이걸왜봐.. 짱꿔를.,ㅡㅡ"
4,억지스러울정도로 주인공 버프 너무 심함.... 개노잼 원작 애니 생각하고 보시면 백프로 후회합니다.
2,사상 최악의 퇴보. 장점을 빼고 단점을 추가한 희대의 망리메이크
4,딱 중국영화. 알라딘보고 기대하고 봤다가 개실망
2,유역비때문에 안 봅니다
2,"아이들이랑 같이 봤다는 인간들은, 너네 아이들에게 민주주의와 독재, 인권탄압에 대한 몰지각한 인식을 심어줬다고 생각해라."
6,디즈니 영화가 아니라 중국무협영화임 디즈니영화 인가 싶었음 디즈니 영화중 가장 아쉬움이 많이 남음 중국배우들 어설픈 영어 아쉬움
6,중국영화인데 영어로 말하니 어색함
6,"노래 없죠, 무슈 없죠, 조상님들 없죠....없는게 더있는데 너무 많아서 못적겟다...근데 유역비 액션은 좋아요"
1,월트디즈니의 최대의 실수
6,와...  진짜 너무 기대했었나봅니다.원작 본 사람들이면 다 실망한다에 한 표 던집니다.
2,중국에서 만든 삼류 무협 영화 같네요애니는 애니로 끝내야 할듯..
1,시작20분에 나갈까 심각히 고민...오글...개노잼제발 그냥 애니메이션을 다시 보시길ㅠㅠ
2,디즈니 덕후인데 역대 최악의 영화인듯. 영상미도..ost도..감동도..스토리도 다 별로임. 볼건 유역비 미모뿐.. 정말 지루함
6,일단 스토리가 부실. 차라리 중국출신을 감독으로 했었으면 어땠을까 싶다. 서양인이 끌어가는 중국얘기인데 원작과 너무 동떨어져서 기대치에 못미친다. 영상미는 좋다. 장소도 그렇고 의상 분장 등 대작스런 아트가 참 멋졌...
2,이런영화는 안보는게 답.
6,차라리 중국어로 연기했으면 더자연스러웠을까?
2,
2,제작진 중에 어싸일럼 직원 숨어있는거 아니져?
6,연걸이형 많이늙었네...
2,와 진짜 영원히 안만들었어야 했을 영화네
6,1. 이 영화 재밌는 점: 여성에 대한 편견을 깨고 인간 자체의 가능성을 드러내고 발휘하게 하는 원작 내용이 워낙 훌륭하다. 그것 자체로 감동은 크다. 뮬란이 원작에서 부상으로 여성임을 들키는 모습에 비해 이번에는 ...
2,인면수심수미친거짓미치광이...지옥갈놈...
2,"디즈니 무비라는 생각이 들지 않을정도로 음악이나 영상미가 부족한 느낌, 그냥 중국에서 만든 중국영화 같은 느낌이다."
1,차라리 애니메이션을 한번 더 보시는걸 추천드립니다^^ 티켓값 아끼세요
6,내가 알던 뮬란은 이런게 아니었는데... 스케일 보면 제작비는 많이 꼬라박은거 같지만 그냥 좀 이상한 중국영화가 나온듯
3,논란이고 나발이고 OO이고 영화 자체가 재미가 없어요 뮬란이란 이름을 가진 다른 영화임
1,진심 처음으로 달아봄 ... 뮬란 실사를 보고싶다면 보지마시길.. 차라리 애니메이션을 두번 세번 보겠다는 생각뿐..
2,디즈니가 미쳤구나 싶었어요.
6,중국배경에 중국배우인데 영어로 만든 불편함에 주연배우의연기력은 마치 키아누리브스의 연기력부족으로  도대체 저아일 왜 주연으로 썼는지 의문이드는ㆍ ㆍ지루해서 잠잘뻔ㆍ월트디즈니의 실수투성이
4,"디지니 실사 기대했는데, 뮬랸은 원작이랑 좀 다르고 포인트가 좀 어긋난거 같아서 별로였음. 유역비는 이쁨"
6,지루하고 무미건조함..유역비 외모만 볼만함. 다들 연기력도 그닥
3,작가의 창작세계에 이물질이 끼어들면 어떻게 엉망이 되는지 잘 보여 준 영화... 다양한 감성과 근거가 부족하여 삭막하고 메마른 충성만을 보여주는 영화... 한 20년 전에 나왔으면 먹힐 듯
5,우리가 사랑한 뮬란은 어디로 갔는지..그냥 원작 다시보세요! 캐릭터도 사라지고 재미요소도 없고 스토리는 엉망이고 주인공은 영어로 이야기하는데 배경의 작은소리 엑스트라들은 중국어로 말함. 감독이 원작을 보긴했을까 싶음...
6,디즈니팬이자 유역비팬이면 팬심으로는 볼만함 ㅎㅎㅎ
4,송승헌 차버리고 헐리우드를 택한 유역비는 망할 각 이였음.
8,뮬란 원작 떠나서 옛날 중국 무협영화 본다 생각함 재밌어요... 공리 멋쪄요~
2,중국사람들이 영어쓰는거부터 노잼의 시작
8,좋아하는 배우들이 많이 나왔지만 분량이 너무 적어서 아쉽네요
2,전투신약하고 마녀 갑자기 왜죽나악역도 어이없이 죽고스토리약하네요유역비 이쁘게 보여준영화
2,평정도 공산당어이없음
6,안봐서 6점 드립니다
5,"헐~ 어설픈 패미니즘 끼워넣기! 중국 전쟁인데 유럽식 전투, 건물들도 짬뽕 참 잡탕이 됐네"
5,스토리가 너무 빈약하고 개연성이 없다. 억지이다. cg라도 쓰지 중국 전투인데 사람이 너무 적게 나온다. 황제의 근위군이 30명 정도 나오는게 말이 되냐. 유역비라는 여배우가 이쁘게 나오고 몇몇 장면은 멋진 사진을 ...
1,절대로 보지 맙시다. 전세계 민주주의를 짱개화 시킨 시진팡과 홍콩경찰들~!!돈 만 쫓아 공산당과 홍콩경찰의 강경진압을 옹호한다는 유역비~!!정말 실망이다~~!!!
1,이게 어떻게 1위야?? 평점 1점도 아깝다.
1,"디즈니꺼라 기대했지만 애니메이션보다 못하고, 스토리도 너무 재미없어요 노래도 안나오고 기대햇던 캐릭터들도 안나와서 대실망; 연기자들은 좋지만 너무 아쉬움"
4,디즈니에서  일부러 욕 먹으려고 만든 영화같아요배우들이 이름값을 못하네요... 단  영상미는있는 영회네요 ㅠ.ㅜ
2,"형편없는 졸작. 스타워즈 7,8,9편 느낌이라고 보면 됨"
2,내용 도 없고  중국b급 영화네요 영화비12000원만 버렸네요 역시코로나 중국인 비춥합니다
1,
1,
1,평점 주는것도 아깝네요돈은 할인받고 2장 1500원 줫는데시간이 아까워죽겟네요영화 보는 중에 평 남깁니다절대 절대 절대 보지마세요인터넷에 풀려도... 이런거는 보는게 아닙니다!!
1,근데 뮬란이 영웅인데 왜 홍콩 경찰 지지한 유역비가 주연임?? 중국의 영웅 뭐 그런건가??? 글고 개노잼..진짜
1,ㅋㅋ 50대 이상 평점봐라 ㅋㅋ틀딱 알바들 풀었죠ㅋㅋ
2,중국 국뽕으로 만든 영화
2,작품은 4.0정도 인데 중국에서 왜 보이콧 했는지 알겠네요.한국에서도 보이콧 해야 됩니다. 일본 소니필름이 미쳤네요. 뮬란을 일본역사로 만들어 버리네.
1,엉성한 유역비 연기와 지루하고 재미없는 망작 애니 뮬란이 더 스토리 있고 재미있었다는~~~
1,영화 보는 내내 영화관 의자에 머리박고싶어짐요. 뮬란보고싶어지는 영화입니다
1,디즈니작중 잴 평범하고 허전하다. 유역비 왜케 못샌기게 나오냐;
4,양산형 중국산 무협영화
6,유역비가 좋았어요. 메디브는 공감이 잘 안됨.
1,이게 뮬란이냐ㅋㅋ 이건 뮬란이 아님 ㅋㅋㅋ
1,화준~ 화준~ 만 귓가에 맴도네..남는게 없는 영화
1,감히 디즈니의 망작이라고 말하고 싶다 ... 원작의 감동이 1도 없고 스토리의 개연성도 긴장감도 하나 없듬 ... 이렇게 재미없게 만들 줄 .. 헐 ... 대체 ost는 왜뺀거임?
1,"자유를 갈망하는 뮬란을  홍콩경찰을 지지하는 유역비가 연기한다는 것부터 망했지만, 스토리는 더 실망입니다."
2,0점 주려했는데 최하점이 왜 2점으로 설정돼 있는거냐?
2,뻥도 적당해야지중국스러운것은 우리 정서와 아직인듯
