score,text
10,너무 감동적이고 그냥 영화관에서 다들 훌쩍임
10,ㅠㅠ ... 꼭 낳은 부모만 부모가 아니라는걸 보여주는 영화 ㅠㅠ 무엇보다 승이랑 두석이 관계가 너무 애틋 ㅠㅠ
4,아역연기 빼곤 볼게 없다. 이런 호화캐스팅으로 어정쩡한 스토리를 만들다니..현실성이 하나도 없다는게 정말 안타깝다. 억지 스토리에 뻔한 신파 마무리.. 별 4점 줍니다.
10,
10,자극적이지않은 영화라 너무 좋음..요즘에 맨날 범죄스릴러물이 판치고 세상 흉흉한데 ...신파든  정이든 사람냄새 풍기는 그런 영화보고싶었는데 딱이었음
10,평점 잘 안 다는데 이건 달아야겠다 싶어서 왔어요 다 필요 없고 영화보고 이렇게 펑펑 운 적 처음입니다 이상.
6,글쎄요. 잔잔한 걸 떠나서 좀  지루했어요.스토리도 별로고 다만 꼬마의 눈동자가 참 예뻤다는 기억은 남았어요..
10,이런영화는 1000만 가야 한다
10,"""근데 담보가 무슨 뜻이에요?(순수한 표정으로)"", ""이젠 아저씨가 이제 내 담보니까 정신 차릴때까지 안놓아줄거야(울먹이며)"""
10,보는내내 울었어요 정말ㅜㅜ 다들 연기잘하고 그중에서도 소이가 정말 보물입니다ㅠㅠ 두시간내내 울다나왔네요..
10,좋은 영화 관람 했습니다
10,기대 안하고 보러갔는데 재밌게 보고 왓습니다.아역배우가 연기를 잘함
10,눈물한바가지쏟았네요 성동일씨 연기력이 이정도까지인줄은.. 올해 최고의 영화였엉노^^
10,추석 전 날 낮시간에 모든일 처리 하구 얼마전 담보 영화 컬투쇼에서 한다는 정보 그래서 나 홀로 완전 무장해서 보러 갔네요 출연진 모두 넘 연기 짱짱 그동안 아프고 힘든게 많았는데 난생첨으로 영화보며 울고 왔네요담보...
10,엄마랑 둘이 오랜만에 영화봤는데 너무 감동적입니당 ㅎㅎㅎ
10,꼭보셈 ㅈㄴ재미썽돈 낭비걱정 ㄴㄴ
10,"개봉전부터 기대하고 있었는데 믿고보는 배우들의 출연이라 그런지 몰입도도 좋았고, 눈물 흘리면서도 소소한 웃음코드에 재미있게 볼 수 있어서 좋은 영화 였습니다:)"
10,너무 재밌고 감동적 입니다아ㅠㅠ
10,하ㅜㅜ지ㅜㅜ원ㅜㅜ사랑해요ㅜㅜㅜㅜ나 이 영화 너무 사랑해 진쨔ㅜㅜㅜㅜ
10,일단 보면 행복을 느낄수 있는 영화입니다
10,"아...슬프다는 평점은 보고 갔지만,이렇게 펑펑울고 나올줄 몰랐네요ㅋㅋ이럴줄 알았으면 화장지라도 챙겨갈껄ㅠㅠ마스크가 다 젖어서  나왔네요ㅜㅜ감동 대박날듯요"
10,배우분들 연기 너무 잘하셔서 몰입하기 좋았어요~ 추석 가족영화 딱인 것 같네요
9,딸을 둔 아버지 입장에서 공감 가는부분이 있었습니다.전체적인 스토리 구성은 어느정도 예상할 수 있는 감동 포인트였으나 감상후 마음이 편안해지는 느낌을 받았습니다.
10,그냥 오열했어요...극장에 사람도 얼마 없어서 4번 정도 나눠서 오열했습니다...
10,진짜 명작... 눈물흘려야 또르륵정도인 나한테 펑펑수준을 선사해줌...진짜 배우들이 연기를 다들 잘해서 더 몰입해서 본것같음... 너무 잘봤다
8,소미가 너무 귀엽고 연기가 실감나고 감동적이다. 근데 10년 동안 두석이란 이름 만으로 찾다가 만나게 되는  극적인 시점이 아쉽다.
4,'뒷다마' 오지는 병X각본!
1,라인업 보면 재미있을리가 없을듯
10,90년대초반 분위기도 너무 좋았구 배우들도 다 좋아하는 사람들이라 더 재밌었음
10,요즘 많이 지치고 힘들었는데 담보로 위로받았어요ㅠㅠ가족들이랑 봤는데 혼자 또 보러 갈려구요ㅠㅠ사랑으로 책임감을 가질수있다고 다시한번 느끼게되는 소중한 영화였습니다!배우들 연기는 정말 최고였습니다어린승이 보러갔는데 모...
10,사채와 어린아이를 소재로 이렇게 감동적인 영화를 만들다뇨ㅠㅠ
10,악연도 인연이다! 간만에 힐링했습니다~
4,좋은배우들 데리고 이정도 시나리오밖에 못쓰다니... 추석아니였으면 소리없이 사라졌을듯...유명한 배우들이 주역임. 그게 끝
2,양심이 있어라 눈물나오게 슬프면 다 평점이 이렇건가  네이버 평점 절대 못믿겟다
10,마음따뜻해지는 영화네요
10,빚이 빛이되다.. 넘 와닿네요
1,쓰.레.기.레.기.
10,
9,개연성이라는 말이 있다. 상상력이라는 말도 있다. SF가 아니고서야 허구를 상상하되 있을 법한 일을 만들어야 공감이 되는 법인데 그게 부족하다. 그런데 자꾸 눈물이 나서 혼났네.
10,이거 보고 안운 사람 없을듯..
6,"영화내용에 대한 평점은 없고 그저 시나리오에서 볼수있는 말들로 칭찬 ㅋㅋ 슬프다, 이런게 가족영화다, 니들 안봤잖아 ㅋㅋ"
1,쌍팔년도 나까마 감수성 이제 그만 좀
10,딸이 있어서 그런지 너무 감동적이었습니다.
10,"다들 연기 잘하고,,, 오랜만에 이런 가족영호 ㅏ 보니까 마음 뭉클해진다,,"
10,스토리는 딱 추선특선영화정도 이영화는 어린승희가 다했음ㅠㅠㅠ 그리고 하지원 너무 미스캐스팅임....캐릭터 나이와 안맞는 느낌
10,ㅠㅠㅠㅠ 신파에요 근데 재밌어요 너무 슬퍼요 눈 띵띵해서 나왔어요 하지원이 별로 안 어울렸어요
9,성동일이다했던영화김희원 실전연기
10,휴지꼭챙겨가요ㅠ 마스크 안에 콧물 범버게
8,성동일님 연기가 최상입니다!!!! 보고나면 기분 좋아져요^^
10,
10,와 어떻게 이런영화를 만들 수 있죠?재미와 감동을 전해주는 이런 스토리 너무 좋아요 딱 대
8,"엄청 오열할걸 예상했는데 그렇진 않았던거 같아요! 그래서 쫌 아쉽긴 했지만 자극적이지 않고 잔잔하게 흘러가는게 보기 편했습니다! 연기는 정말 말할것도 없구요!! 성동일배우, 아역배우 연기 볼때마다 감탄했습니다!"
10,20년 살면서 처음으로 영화보다가 질질 짰습니다... 배우분들 연기 너무 잘해요ㅜㅜ
10,하.. 너무 펑펑 울었습니다 .. 꼭 보시길 바랄게요ㅠㅠ 후회 안합니다
10,그냥 인생영화라는 말 밖에 안나온다 꼭 봐라
10,진짜 너무 감동적이고 진짜너무재밌어여ㅠㅠ
10,질질 짰어요... 성동일이 처음에는 담보에게 까칠했다가 점점 담보를 아끼는 게 잘 보여서 더 감동이었습니다... 피 안 섞인 애기가 보물이 되었다니 .. 너무 따뜻한 영화
10,진짜 너무 재밌고 감동적이고 감동으로 시작해서 감동으로 끝나는 멋진 영화입니다?
10,스토리 자체는 엄청 탄탄한건아니지만이영화는 그런걸로 보는게 아니라그냥 사람과 사람 사이의 따뜻한 사랑그것으로 충분합니다.
10,따뜻한 가족영화라 좋았습니다!
9,
10,감동적이네요ㅠㅜ좋은영화 추천합니다
10,
10,"마지막 장면 넘 슬픔 ㅠㅠ 성동일 보자마자 울었다,,영화 안보신분들 꼭 보세용 명작명작 ㅠ"
10,
10,부모님과 보기 좋은 영화에요.
10,
10,보기전에는 그저그럭겠지 생각했지만 보고나니 너무 감동적이고 슬프고 그랬다.올해 영화본거중에 제일인거 같았다.
10,꼭보세요 요즘같은시기에 ㅠㅜ나포함 남자3셋 다울면서 나옴 ㅎㅎ
10,웃음과 감동을 주는 영화!!!!
10,마지막에 통장보고 눈물 났습니다.영화보고 처음 울어봤습니다.
8,딸을 교도소에서 키우면 법조인이 되고 사채업자가 키우면 한국제1의 중국어 통역사가 되는 대한민국 아버지 클라쓰!
10,국제시장 이후 짜고 나왔어요.어린아이가 어쩜 능청스럽게 연기를 잘 합니다.훗날 대배우가 될듯 싶습니다.
10,성동일..찡했어요
10,다른거 다 필요없이 여자아이 연기에 진짜 아... 어린 아이 연기에 이렇게 빠져들어서 몰입하게 되어서 본 경우는 처음일 정도로 진짜 와...
10,보는내내 눈물이...성동일배우 연기도 넘 좋고 간만에 감성적이되었네요...ㅜ ㅜ
10,별기대없이 예매 하고 봤는대 보는 내내 펑펑 울었내요   우는걸로 스트레스 푸는분들 강추합니다  연기력도짱
9,
9,"오랜만에 마음이 따뜻해지는 영화네요 초반에 하지원씨가 중국어로 말하는 장면은 굳이 필요했었나 생각이 들어요 너무 어색해서,,,그래서 기대 없이 보다가 조선족 동포를 연기하는 담보 엄마 연기가  리얼하고 사투리가 너무..."
8,
8,"솔직히 예상 가능한 스토리이긴 한거 같습니다.감동을 받을때에 한순간에 깨지는 요소들도 있어서 살짝 아쉽지만, 재밌게 봤습니다."
8,"초반엔 웃고, 중반부턴 계속 울다가 나왔습니다."
10,성동일배우님 연기에 감탄했습니다
10,진짜  간만에 좋은영화 봤네~진짜 슬픔
8,뻔한 내용이지만 처음에는 웃기다가 점점 울게됨 근데 울다가 중간중간 입담 때문에 울다가 웃다가 하게된다
10,보통영화끝나는무렵 연출연기자 이름나오면 전 바로나오는데. 요번엔 끝까지다봣어요 ㅎㅎ
10,오랜만에 영화보면서 울었어요 ㅠㅠ 성동일 연기는 말해뭐해요 진짜 너무연기 잘해요 애기도 연기 너무 잘하더라고요 깜짝놀랐습니다 너무예쁘게생기고 엄마미소 계속지었네요 ㅎㅎ 스토리 너무 슬프고 감동적이에요 잘봤어요
9,맘편히 그냥 기분 좋게 볼수있는 영화입니다
9,'담보' 너무 이쁘구 연기도 잘함 엄마 아빠랑같이 보는데 안우는척 몰래 눈물 닦느리 힘들엇음
10,
10,오랜만에 느껴보는 [마음 따뜻함]을 선사하는 영화입니다~
10,good good good
10,오늘보고왔는데 정말 Good이네요 가족영화로 추천드려요
10,오랫만에 잔잔한 감동~~눈물이 저절로~~가족이 함께 관람하기에 좋은 영화~
10,지루할 틈이 없는 영화 담보....보는 내내 눈물과 감동이...성동일 하지원 김희원 더더욱 반했습니다.배우이름만 보고도 믿고 보는 영화...스토리 또한 멋진 영화 적극 추천합니다^^
10,
10,소이 최고 너무 귀엽다 안컸으면 좋겠다
10,ㄹㅇ로 친구들 옆에 있어서 안짰지 없었으면 펑펑 울정도 영화!
10,"영화초반에는 되게 참으면서 잘 봤는데, 중반부에 눈물이 조금 흐르기 사작하고, 거의 끝에선 눈물이 막 나왔어요,,, 진짜 제 앞옆뒤 사람들 다 울고 나갈라 하는데 쿠키영상이 나오는거에요,, 그거 보고 옆에 있던 친구..."
10,몰입도 최고 눈물날뻔함 ㅜㅜ 최고 명연기 와 이런영화 많이 나왔으면 합니다.
8,소이의 연기력은 아역이지만 매우 뛰어났다 하지만 마지막 통장은 좀 아닌듯..
10,오늘 엄마랑 같이 힐링하려고 편하게 보러갔는데진짜 감동 많이 받았습니다. 저만 그런지는 모르겠는데 많이 울고 왔네요.성동일 배우 연기 정말 잘하시는 거 알고 있었는데도 새삼 놀랍네요.성동일 배우가 나오는 작품은 웬만...
10,조선족중국관련이야기만빼고는100%로좋았음 감동100% 간만에 많이울고감동받았네요코로나만아니었어도충분히1000만은될듯
10,눈물 줄줄 ㅋㅋㅋ 대박입니다잉
10,말세세상에진정한 가족을 보여주었다
10,너무감동ㅠㅠ꼭보세요
8,
10,어떤 전개가 펼쳐질지 어떤 결말로 마무리 될지 예상대로 흘러간다만.. 눈에서 나오는 즙은 마음처럼 되지않았다
10,울지는 않았지만 눈물 날 정도로 슬펐던 영화엿슴 ㅜㅜ 체공
10,
10,정말로 성동일아저씨의 연기는 100점 만점에 100점!연기자들의 캐미가 베리베리굳!꼭 정말 보세요! 성동일아저씨 정말 팬입니다
10,즐겁게 웃으면서 보다가 슬픔을 주는 성동일님의 연기는 최고네요!
10,최근 찾아보기 힘든 잘 만들어진 가족영화.성동일씨 연기..ㅠ 이렇게 연기 잘하시는줄.다른 배우들도 모두 멋지셨어요.최고네요 최고
10,40대 남자가 울게 만드네요.
10,말이 필요 없습니다. 그냥 보시길..
10,말이필요없네요..2020년 본 영화중에가장재밌고 가장슬픈영화입니다
10,재밌었다 진짜 재밌었다아아아
10,
10,혼자 보면서 울었습니다 ㅠㅠ
10,명절 가족코미디 정도로 가볍게 생각했는데 반전! 재미있고 감동적이면서 탄탄하고 따스한 스토리까지 가진 영화였어요^^ 영화를 보고 난 다음날까지도 잔잔하게 여운이 남네요~ 배우님들 연기력도 좋고 오랜만에 괜찮은 영화 ...
10,정말 너무 재밌게봤어요.. 너무슬프ㅂ니다ㅠ성동일 김희원씨 여서 단순코미디일줄 알았는데 진짜 개슬픕니다 ㅠ국제수사 피하고 담보보길 너무너무너무잘했어요ㅋㅋ
10,스토리 뻔하다고들 하는데 그럼에도 불구하고 보는 내내 울컥울컥  코로나 아니였음 1000만 찍지 않았을까?제2의 7번방의 선물...
9,"가족이 같이 보기 딱 좋은 영화네요. 스토리도 지루하지 않고, 배우들 연기도 넘 좋고."
10,동일 아저씨랑 지원누님 연기 때문에 30넘고 몇번이나 울었어요 좋은 연기 감사합니다
10,
10,담보  보는내내  조용히  울었어요성동일  아역  승희    연기  짱
10,
10,"너무 슬퍼요,,너무 재밋어요 꼭 가족들과 보세요 진짜"
10,첨부터 끝까지 울었다ㅠㅠㅠ
10,"역대급 슬픈 ㅠㅠ,,꺽꺽울었네유ㅠㅠ"
10,아역으로 나온 꼬마친구가 너무 연기를 잘하네요눈웃음이 너무 예뻐서 힐링되는 영화였습니다스토리는 그냥 그럭저럭...
9,아역 승이 너무 귀엽고 성동일 김희원님도 너무 좋고 내용도 참 감동적이라 재밌게 봤어요. 추석 겨냥한 가족타겟 영화라 조금 과장된 부분도 있었겠지만 코로나때문에 영화 한편 못보다가 이번해 처음으로 엄마랑 가서 재밌게...
10,
10,원래 평점후기 안 쓰는데 최근에 본 영화 중 정말 감동 이였고 정말 재미있게봐서 한번 끄적여 봐요 스토리도 꽤 재미있었어요 원래 이런 장르 영화를 좋아해서 ㅎㅎ 원래 성동일 배우님 팬이였는데 이번영화 성동일 배우님 ...
10,가족과 같이 간만에 재미와 감동입니다. 모든 배우들 연기 넘 잘하시고 눈물 한바가지 흘리고 왔어요. 상영관 빈자리가 많아서 참 마니 아쉬웠어요.코로나만 아님 이 감동을 더 마니 나눌수 있을텐데~ 천만영화 되길 바랄께...
10,
10,눈물 1L나와요ㅠㅠ 집중도가 떨어지지않는영화
8,추석연휴에 온가족이 보기에 괜찮았어요. 슬픈장면이 있어서 눈물도 살짝나구요. 부담없는 영화얐어요.
10,훈훈....  나도모르게  눈물이 주르룩
10,배우들의 연기력이 너무 좋고 올가을 가족끼리 보기에 너무 좋은영화 아이를 키우는 부모님들은 꼭봐야할 영화 딸있는부모님들은 눈물 많이 흘리실듯 강추
10,"배우들 연기 모두 훌륭~ 감솨~♡ 추석에 가슴 따뜻, 눈물~♡☆"
10,가족과 즐겁게 눈물흘리고 왔습니다
10,상상 가능한 스토리인데 몰입되네요. 감동적이고 억지 눈물짓게 안해서 좋았어요.
10,굿굿굿 ㅡ별을  더더더  주고싶어요믿고 보는  배우들입니다 ㅡ역쉬동일아자씨  원희아저씨 ㅡㅡㅡ 역쉬
10,눈물 많이 나오네요. 재밌네요
10,연기자들 더 욘기잘하고 영화하는내내 울고와써요
9,아역배우 밖에 기억이 없다는..아역배우 출연신을 많이 만들어주시지..ㅜ.ㅜ
10,너무 보기 좋았어요~배우들도 연기를 너무 잘하시고요~~
10,간만에 영화다운 영화를 보았다. 평점이 너무 높아서 알바가 아닐까 걱정을 하고 보았는데 진짜 나같아선 10점 주고 싶다. 스토리가 뻔하지만 배우들의 연기가 너무 인상깊었다. 좋은 영화 만들어주셔서 감사합니다. 영화관...
10,"가족( 남2,여2)끼리 갔다가 눈이 팅팅 붓도록 울다가 나왔네요,부녀간 영화관 나오면서 끌어안고 꺽 꺽,,,,강ㅊ합니다"
10,데이트 할 때 보아도 감동 입니다박소이 이쁘구요
10,진짜 후회 안하고 봤습니다 진짜 재밋고 넘 감동적이에여 이런 영화 너무 오랜만에 보네요  꼭한번 보세요
10,
10,완전 재미있었어요ㅠㅠㅠ
10,붸리굳 스토리임따뜻해지는 영화
10,보지마세요...몸에 수분 다 사라짐
10,턱에 마스크 걸치고 영화봤는데 눈물로 마스크 젖었어요..
10,재미있어요 가족과 함께하는행복한하루 되세요
10,안구 건조증이 완벽히 치료 됐습니다
10,손수건을 꼭 준비 해 가야 할 감동적인 영화~승이에게  퐁당 빠지게 되실 영화~~
10,가족들이랑 같이 보는것두 좋은거 같습니다~~ 펑펑 울엇습니다 ㅜ
10,
8,이런 따뜻한 영화들이 많이 나왔으면 사랑이 바로 사람을 살아가게하는 힘이다.
10,
10,진짜 너무 슬퍼요 진짜 영화끝나고 나서도 여운이 남아서 운 건 처음이에요 제 인생 영화 성동일님 연기도 진짜 너무 일품.. 최고에요
10,
10,
10,오랜만에 감동있는 영화를 봤습니다.잔잔하고 뭉클한 맘이 오래가네요
10,
10,가슴 따뜻해지는 영화만들어주셔서 감사합니다
10,첨부터 끝까지 재미는영화 감동넘쳐요강츄합니다. 넘 재밌어요
10,알바라하기엔 cgv 에그지수 97%. 이걸로 말 다했지뭐.
10,성동일님 김희원님 역시 연기 최고
10,처음엔...생각보다 유쾌하지도않고 조금 유치한감도있고..진도도 너무빨라서 이상하다 생각했어요. 근데 중후반부터 영화내용이 진국이고...슬프면서도..성동일일의 변화하는 희생정신이 정말 멋졌습니다.. 영화 잘봤습니다!
10,정말 감동적이고 배우들 연기에 흠뻑 들어갔어요 또 보고싶은 영화입니다!
10,맘을 표현하는 방식은 여러가지 모양이지만 깊은 사랑은 누구에게나 많은 감동과 여운을 남기는것 같아요~최고입니다
9,영화보는 내내 울다가 웃다가 지루하지 않게 잘 봤어요배우들의 연기력으로 승부한 영화가 아닌가 합니가
10,오랜만에 감동을 듬뿍 느끼고 갑니다. 추석 가족 영화로 강추!
10,너무 재밌기도 하면서 감동도 오면서 바쁜 일상속에서 가족과 함께 힐링 받을 수 있는 영화 너무 좋았어요 추천추천꾹합니다 ..!!
10,애기가 이쁘고 감정 몰입이 좋습니다애기랑 성동일씨 연기궁합이 덜덜..김희원씨 바보스런 역할이 너무 안어울려요아저씨 이미지가 각인 되어 있는듯..방탄유리야!하지만 오랜만에 많이 울었습니다
10,
10,너무 재밌게 잘 봤습니다 눈물 엄청 흘렸어요 ㅜㅜ 진짜 짱 잼 !!!
9,요즘같은 척박한세상에 훈훈한감동을 주는듯보석같은 승이 너무 감동적이었어요~
9,요즘같은 척박한세상에 훈훈한감동을 주는듯보석같은 승이 너무 감동적이었어요~
10,감정충전한 영화예요성동일님 영화는 보장!  코로나로 자주 영화관에 못갔는데  이건! 꼭 봐야 해요보물같은 영화 감사합니다!!!!아~~~ 기분 찡합니다!♥♥
8,누구나 예상가능한 연출과 인터넷에 슬픈이야기를 검색하면 나올법한 전개 그러나 가족들과 편하게 볼수있는영화. 성동일 김희원 소이양 조합도 좋았어요~ 신파라고 욕하지만 이런 영화도 괜찮다고 봅니다 부모님은 요즘 세상 참...
10,ㅠ 저는 너무 좋았어유.. 이런 영화는 항상 옳은듯
10,성동일배우에 레벨업!
9,진짜 재밌어요^-^ 추천합니다
10,울고 싶은 날 보기 좋은 영화
10,영화 후기 처음 남겨봐요 진짜 인생영화입니다ㅠㅠ영화관에서 돈이 아깝지 않은 영화는 오랜만이였습니다! 휴지나 손수건 꼭 준비해서 가세요~어린 승이 너무너무 귀엽고 얼마나 연기도 잘하는지ㅠㅠ보물입니다>_< 마...
10,
10,코미디 인줄 알고 갔는데 그냥 다 감동이었음.... 진짜 성동일님 연기력 진짜 영화관에서 펑펑 움 ㅠㅠ
10,
10,연출  연기 스토리 영상미 다 완벽합니다 ...
10,
10,
10,진짜 꼭 뷰세요!!!ㅠㅠ
10,너무너무 찐한 감동.... 몇번이나 울다가 나옴
8,애기가 연기잘하고 분명 찡한데 성동일님 특유의 연기 (소리꽥꽥지름이 90퍼) 그리고 마지막 슬픈장면에 응답하라 1994 물고기에 휴대폰 넣는 그표정이 떠올라서 감정이입이안됬음ㅠㅠ
10,"재미는 정말 있었어요. 성동일,박소이,김희원 이 셋의 연기가 너무 좋았구요 스토리는 좀 뻔했지만 그래도 가족끼리 즐길 수 있는 영화였던 것 같아요 하지만 한가지 아쉬운 건 마지막... 굳이 그 스토리로 안 갔어도 충..."
10,이건진짜 꼭봐야합니다..인생영화....목이메어서 목아파죽을뻔했습니다너무재밌게봐서 또보러갈거에요ㅠㅠ담보ㅠㅠ아빠ㅠㅠ
9,초중반엔 억즙이구나 했는데 어느새 펑펑울고있네요..
10,지렸다 그냥보세요 최근에 영화보고 눈물흘려본게 언제인지도 몰랏는데 담보가 해냄
10,친오빠랑 담보 보면 죽을 때까지 놀림 당합니다.  절대 가족이랑 보지 마세요.
10,웃다가 울다가 마지막에 펑펑울었네요 ㅠㅠ 성동일님 하지원님 김희원님 최고 애기도 너무 귀엽고 재밌고 감동쩌는 영화였어요 !
10,재밋습니당ㅜㅜ!ㅜㅜ추천
10,가족들이랑 다 같이 봤는데 전부 다 재밌게 봤대요 최근래 본 영화 중 가장 재밌었어요
10,내 담보가 되어줘 승이야
10,감독이 두번죽김.  ㅜㅜ
10,
10,말이필요없습니다.. 굿
10,별생각 없이 보러갔다가 오열하고 나옴
10,간만에 너무 재미있게 본 영화네요
10,아역이 진짜 보물이네요. 부모가 시킨 어색한 게 아닌 본인이 확 몰입하는 연기가 대단..  하지원도 꾸미지않은 건강한 연기때문에 꽤 울었네요!
10,
10,
10,감동도 재미도 모두있는 영화
10,진짜 보물같은 영화입니다ㅜㅠ 오랜만에 가족끼리 재밌게 봤네요ㅜ
10,나 이거 보다가 엄청 웃었다.ㅋㅋㅋ
10,애기가 연기를 넘 잘하네용~~!!!굿잡
10,감동적이고 재미까지.. 최고의 영화
10,와..   할말이 없다 그냥봐라안봤으면 말을하지말고
10,
10,성동일 님은 왜 이렇게 연기를 살벌하게 하시는지ㅠㅠㅠ 온 가족이 쭈르륵 앉아 눈물 한 바가지 쏟았네요
9,보고 울었습니다???
8,너무 좋았는데 마지막은 좀 아쉽아쉽
10,담보 너무 귀엽고성동일 아빠 연기는 한국 최고인둣
10,오랜만에 눈물 흘리면서 영화봤어요.
10,감상평 진짜 안쓰는데 너무 감명깊게 봐서 영화보고 나오자마자 지금 쓰고있네요 아역배우 너무 연기 잘하고 성동일배우분도 믿고봤네요 ㅠㅠ 너무 재밌고 감동적이고 담보라는 제목이 이런 스토리와 의미를 남길줄도 몰랐네요 진...
10,기대하지 않고 본 담보 감동적이고 너무나 힐링이 되는 영화입니다
10,코로나 이후 개봉한 영화 중 최고입니다. 엄마모시고 한번 더 보러 갈가에요. 꼭 보세요!
10,감동적인 영화를 원하신다면 무조건 보시길...
10,오랜만에 울컥할스있는 영화였어요
9,슬픈거봐도 잘안우는 편인데 마지막 양말에서 꺼낸 통장내역 보고 나도 모르게 눈물 주르륵 흐름 ..
10,마지막에 진짜 오열했다....
10,남자친구랑 불편함 하나도없이 잘봤어요 성동일은 아버지 연기를 너무 잘하는듯 ㅠ
10,
9,성동일과 박소이의 연기가 돋보였으며 하지원과 김희원의 적당한 연기로 나름 좋은 스토리로 끝까지 본 말 그대로 가족영화
10,너무너무 재밌고 감동적이고 마음 따뜻해지는 영화예요. 저는 영화 중반부터 계속 울다가 나왔네요. 그리고 승이가 정말 사랑스러워 미쳐요. 담보 역을 연기한 소이가 정말 너무 귀엽고 사랑스러워서 더 슬펐어요. 보면 후회...
10,이런 영화도 아카데미 수상작으로 나왔음 좋겠습니다 우리나라에서만 보기 아깝네요 해외에서도 이 영화가 널리 알려지면 좋겠습니다
10,추천합니다 명작이 나왔습니다 ㅠㅠ
10,"담보,승이의 삶을 자연스럽게 녹여낸 영화이면서도 주변 인물의 삶도 녹아있네요.영화를 다 보고 난 후에 깨달음을 주는 영화입니다. 넷플릭스에서 볼 수 있게 된다면 꼬박 꼬박 볼 영화네요. 잘 봤습니다."
10,엄청 울고 여운도 길다 담보 너무귀엽다
10,진짜 펑펑 울었음ㅠㅠㅠ 개그포인트가 많아서 계속 피식 터지는데 중반부터 너무 슬퍼서 오열함... 약간 예상이 가는 스토리이긴 하지만 설마가 진짜가 되니까 너무 슬픔ㅠㅠㅠ 그리고 배우들 연기 다 너무 잘했음 김희원님 ...
10,
10,코로나로 뜨문뜨문 앉아서 관내 관객수도 절반일텐데 이렇게 웃길때 다같이웃고 슬플때 다같이 운 영화는 처음. 신과함께에서도 눈물참았던 난데 참다참다 마지막에서 눈물 줄줄흘림 뒷자석은 통곡하고. 가족이라는 카테고리지만 ...
9,"코로나로 오랜만에 본 영화지만, 마음 따뜻한 감동적인 영화였습니다. 고맙습니다"
10,억즙은 인정.그러나 최소 돈은 안 아까움.
10,간만에 펑펑 울수있는 영화를보고나오니 스트레스가 풀리고마음이 따뜻해집니다!요즘같은시기에 참 좋은영화같아요~가족들끼리 보기 좋아요^^뻔한스토리같지만 깨알웃음과눈물샘 자극또한 좋았습니다
10,보면서 너무 울어서 눈이 퉁퉁 부었네요 연기는물론이고 스토리도 좋아서 반했네요 역시 성동일배우님나오는드라마는 믿고 보는것같아요 꼭보세요~
10,울고 또 울고 나왔네요...연기 너무 잘하심~~!!!
9,애기 승이가 너무 이뻐 웃으며 보다보면 어른 승이가 울리는 영화. 성동일님은 애기 승이 어른 승이와 모두 합을 이루며 어울려 신파임에도 몰입하게한다. 스토리가 원만히 이어지지않고 끊기는 듯한 느낌이 있지만 마지막 아...
10,진짜 계속 울었어요너무너무 감동적이고 중간중간 두 배우의 티키타카가 관객들 빵빵 터트리고  진짜 완벽했습니다!
10,간만에 영화관에서 질질짯음초중반에 스토리 이어가다 막판에 휘몰아침 5분에한번씩울었네 막판에
10,가족이 같이 보기좋은 영화입니다 강력추천!
10,
10,요즈음 시대에 필요한 영화~♡깜동이였어요~~성배우님 짱~~~
10,이거진심 재밌고안재밌고가 아니라 겁나울었음..
10,
10,
10,우리소이 연기천재 보물 ????성인 배우님들 다 연기 너무 잘하시고성동일 배우님 때문에 너무 많이 울었네요 ㅠ그에 못지 않게 승이 역할의 소이님 때문에 눈물 콧물이 ㅠ 좋은 배우로 성장하길 바라오??
10,즙 500미리 짜고 옴..
8,"교훈도  있고,  (너무 당연하다고  생각되는것들 !? ) 배우들의  연기는 좋았으나  살짝 옥의 티*가 있어서  감점 2  ,감독님  좋은 영화 감사합니다. 김 희원 님 ♡ 내 이상형  꺄악 ><="
9,잔잔하고 훈훈하고 너무 재밌었어요!! 다만 딱 한가지 아쉬운건.... 항상 세명이 같이 살고 지내고있다가 오토바이 사고로 성동일을 10년동안 못찾았다는게 개연성이 좀 떨어짐...ㅋㅋㅋㅋ 그거빼곤 다 괜찮아요!!
10,너무 감동적이고 재미도 있는 작품입니다. 성동일님과 아역이 너무 연기를 잘 했어요.
10,"오랜만에 영화관에 가서 본 영화!너무 재밌고, 마지막에 슬픔 포인트!배우분들의 연기도 대단했습니다"
10,"너무나 헌신적이고 슬픈 이야기네요.감정이입되고, 따뜻한영화입니다."
10,오랜만에 재미있은 영화 봤네요
10,처음부터 끝까지 눈물 그렁그렁하다 왔어요.. 아역이 연기를 너무 잘 하더라구요ㅠ 나올 때마다 울컥했어요ㅠ
10,아역배우 박소이가 너무  연기 잘해요.너무 감동했어요.꼭 보세요.
10,재밌어요 감동도 있고 꼭 보시길 추천해요
10,모든 배우다 연기력이야 알아주지만하지원언니 하나만보고 정말 몇년만에 영화관을 찾은건데....하지원언니 눈물연기 ㅠㅠ같이 울고...성동일배우님... 영화끝나고도여운이 많이 남을정도로...역시 연기력 갑이시네요하지원언니...
10,박소이 김윤진 하지원 연기 좋네요 특히 소이 연기 귀엽게 잘함
10,
10,
10,소이가 짱이다!!코로나인데도 너무 힐링되고 좋은 영화네용!너무 감동해서 울고나옴ㅠㅠㅠ
